pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.241813602015113	0.762857142857143	0.140406238523342	-0.697068403908795	-1.20599410835503	2	DNAJC15 ORM1
HALLMARK_ALLOGRAFT_REJECTION	0.644155844155844	1	0.0460457683018055	0.404752736311443	0.853827208066652	6	GPR65 STAT1 LTB IGSF6
HALLMARK_ANDROGEN_RESPONSE	0.274678111587983	0.769098712446352	0.0937465422491719	0.627817855764464	1.18882188441927	4	STEAP4 SGK1
HALLMARK_ANGIOGENESIS	0.311428571428571	0.8175	0.130777137971974	-0.529411764705882	-1.10867897563214	3	OLR1 PGLYRP1 S100A4
HALLMARK_APICAL_JUNCTION	0.34	0.84	0.124434168630393	-0.513071895424837	-1.07446048872992	3	COL17A1 PECAM1 ADAM15
HALLMARK_APICAL_SURFACE	0.468302658486708	0.927272727272727	0.0838361057159929	-0.743506493506494	-1.00728295356216	1	PLAUR
HALLMARK_APOPTOSIS	0.949720670391061	1	0.100990587455923	-0.192691029900332	-0.624388095896324	8	LGALS3 PAK1 CASP1 TNFSF10 BMP2 CD14 IRF1 IER3
HALLMARK_BILE_ACID_METABOLISM	0.128571428571429	0.570815450643777	0.211400189384923	-0.666666666666667	-1.39611426561085	3	HSD17B11 RXRA SULT1B1
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0485406651731281	0.339784656211897	0.321775918075361	-0.748366013071895	-1.56720670012198	3	MVK LGALS3 PLAUR
HALLMARK_COAGULATION	0.807792207792208	1	0.0356176233437444	0.342039850475543	0.721534172296123	6	CTSH F12 CSRP1
HALLMARK_COMPLEMENT	0.95048439181916	1	0.0166782153543946	0.204962075850524	0.524493688257234	15	CTSH F5 BRPF3 LAP3 HSPA1A IRF1 CSRP1
HALLMARK_DNA_REPAIR	0.164110429447853	0.615541922290389	0.132147260608774	0.72624647969055	1.28573588703421	3	CMPK2 PDE4B
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.973880597014925	1	0.0768736734126542	-0.207236842105263	-0.55079852975986	5	ANPEP CXCL8 PLAUR GLIPR1 TPM1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.76840490797546	1	0.0455878202571231	0.435390570883699	0.770808943679853	3	BHLHE40 TFF3
HALLMARK_ESTROGEN_RESPONSE_LATE	0.773927392739274	1	0.0486034247259069	0.479788079830045	0.77036115048935	2	SGK1 TFF3
HALLMARK_FATTY_ACID_METABOLISM	0.394849785407725	0.872825841427603	0.143758989039275	-0.366336633663366	-1.06488564460405	6	HSD17B11 HSPH1 PSME1 UBE2L6 XIST G0S2
HALLMARK_G2M_CHECKPOINT	0.254285714285714	0.762857142857143	0.14641623786055	-0.552287581699346	-1.15658485729526	3	HMGN2 HIRA RPS6KA5
HALLMARK_GLYCOLYSIS	1	1	0.0299906706583812	0.221717066959332	0.419838491260422	4	IER3 PGAM1 TFF3
HALLMARK_HYPOXIA	0.779975278121137	1	0.0349401058848478	0.32810904729416	0.720898172960838	7	BHLHE40 IER3
HALLMARK_IL2_STAT5_SIGNALING	0.376456876456877	0.872825841427603	0.066132620475844	0.479870685660919	1.11132651559626	9	BATF3 BHLHE40 GPR65 DRC1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.450643776824034	0.927272727272727	0.133554954557592	-0.346534653465347	-1.00732425840924	6	CSF2RB CD14 STAT2 LTB IRF1 STAT1
HALLMARK_INFLAMMATORY_RESPONSE	0.924342105263158	1	0.0197519290144334	0.231199377205027	0.579113880962916	13	LY6E PDE4B PROK2 IRF1 SELL CD14 TNFSF10 TNFAIP6 C5AR1 OLR1 PLAUR IRF7
HALLMARK_INTERFERON_ALPHA_RESPONSE	2.89506449490659e-06	6.07963543930385e-05	0.627256739718528	0.690351514818334	1.96960239863786	37	MX1 OAS1 DDX60 OASL RSAD2 IFIT2 HERC6 ISG15 IFIT3 IFI44 EPSTI1 CMPK2 LY6E IFI44L PNPT1 PARP14 IFIH1 PARP9
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.04287426089763e-08	4.38007189577004e-07	0.747739663149885	0.712664126487543	2.06968201312145	50	OAS3 IFIT1 MX1 DDX60 OASL OAS2 RSAD2 IFIT2 XAF1 HERC6 ISG15 IFIT3 IFI44 EPSTI1 CMPK2 LY6E IFI44L ZBP1 MX2 PNPT1 PARP14 PDE4B IFIH1
HALLMARK_KRAS_SIGNALING_DN	0.047344140284357	0.339784656211897	0.321775918075361	0.764811983620776	1.52490119049096	5	MX1 RSAD2 IFI44L SGK1
HALLMARK_KRAS_SIGNALING_UP	0.511194029850746	0.933484750162232	0.114750719227023	-0.365131578947368	-0.970454552434039	5	PECAM1 PLAUR BMP2 GADD45G G0S2
HALLMARK_MTORC1_SIGNALING	0.485714285714286	0.927272727272727	0.0590954798717342	0.468903874587557	0.989154242017686	6	SRD5A1 BHLHE40
HALLMARK_MYC_TARGETS_V2	0.175869120654397	0.615541922290389	0.149207542435322	-0.912337662337662	-1.23601096048457	1	RRP12
HALLMARK_MYOGENESIS	0.855828220858896	1	0.0406579344155557	0.387832075615999	0.686612096178322	3	BHLHE40 NOTCH1
HALLMARK_NOTCH_SIGNALING	0.661716171617162	1	0.055826471778749	0.537459283387622	0.862959646763911	2	ST3GAL6 NOTCH1
HALLMARK_P53_PATHWAY	0.934386391251519	1	0.0250603987343648	0.252491694352159	0.569343596822089	8	IER3 MXD4 NOTCH1 S100A4 BMP2 RAP2B CASP1 RXRA
HALLMARK_PEROXISOME	0.115869017632242	0.570815450643777	0.208955027549354	-0.785016286644951	-1.35815224352132	2	HSD17B11 FIS1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.928425357873211	1	0.0500922874402106	-0.532467532467532	-0.721372944909143	1	STAT2
HALLMARK_PROTEIN_SECRETION	0.995049504950495	1	0.0370705393657621	0.327295251687409	0.5255144036278	2	ARFIP1 NAPG
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.861460957178841	1	0.0633597010643758	-0.413680781758958	-0.715706783930324	2	IPCEF1 HHEX
HALLMARK_TGF_BETA_SIGNALING	0.869120654396728	1	0.0531298054705469	-0.561688311688312	-0.760960484568791	1	BMP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.100877192982456	0.570815450643777	0.143758989039275	0.558611615270753	1.39922409991412	13	IFIT2 PDE4B IFIH1 BHLHE40 IER3 SLC16A6 SGK1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0146419560114995	0.204987384160993	0.380730400722792	0.993506493506494	1.34078069697795	1	IFIT1
HALLMARK_UV_RESPONSE_DN	0.979564032697548	1	0.0285743975105342	0.258312141598002	0.515029184527491	5	BHLHE40 ZMIZ1 RXRA DBP CITED2
HALLMARK_UV_RESPONSE_UP	0.135908440629471	0.570815450643777	0.141225119642531	0.707527942149754	1.33975912558517	4	CDO1 IRF1 DNAJB1 BMP2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.611963190184049	1	0.0560595875032335	0.513071895424837	0.908334796827464	3	WNT5B NOTCH1 FRAT1
HALLMARK_XENOBIOTIC_METABOLISM	0.0276889176835107	0.290733635676862	0.352487857583619	0.99025974025974	1.33639906071331	1	CDO1
