pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.861878453038674	0.882899878722544	0.0678338263479455	-0.32512315270936	-0.66972887473604	3	PFKL DHRS7B ORM1
HALLMARK_ALLOGRAFT_REJECTION	0.562123039806996	0.882899878722544	0.0488970772260102	0.364122411780263	0.923546569041298	8	IRF7 ITGAL IGSF6 STAT1 IL16
HALLMARK_ANDROGEN_RESPONSE	0.05	0.3	0.252961123069611	0.778046679235517	1.46131675130768	3	STEAP4 CDC14B
HALLMARK_ANGIOGENESIS	0.796875	0.882899878722544	0.044774889329693	0.396952973233059	0.745551706276571	3	OLR1 S100A4 PGLYRP1
HALLMARK_APICAL_JUNCTION	0.502581755593804	0.882899878722544	0.0711327399327894	0.591765766124695	0.985005149203096	2	FBN1
HALLMARK_APICAL_SURFACE	0.372586872586873	0.823613086770982	0.0934449219410994	-0.813725490196078	-1.09189684347129	1	PLAUR
HALLMARK_APOPTOSIS	0.31875	0.7875	0.0902635484340068	0.605748286074775	1.13770823928809	3	IER3 IFITM3
HALLMARK_BILE_ACID_METABOLISM	0.4703125	0.882899878722544	0.0696133438850965	0.541948446044939	1.01788024251808	3	SLC22A18 HSD17B11 GCLM
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0876777251184834	0.409162717219589	0.234392647294686	-0.815724815724816	-1.40379844727671	2	S100A11 PLAUR
HALLMARK_COAGULATION	0.264416315049226	0.694092827004219	0.0949751525905595	0.57556357654746	1.19576496287353	4	FBN1 OLR1
HALLMARK_COMPLEMENT	0.852386237513873	0.882899878722544	0.0251307059474849	0.226641831962432	0.669947727655674	14	IRF7 S100A12 OLR1
HALLMARK_DNA_REPAIR	0.0862422997946612	0.409162717219589	0.219250346703755	0.96078431372549	1.28663469980415	1	CMPK2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.1328125	0.483412322274882	0.150169802128406	0.714303136213361	1.34159449081619	3	MATN2 FBN1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.796901893287435	0.882899878722544	0.0491927521045191	0.447174447174447	0.744330203390076	2	TFF3 ALDH3B1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.825454545454545	0.882899878722544	0.0843144320642653	-0.277227722772277	-0.73204542030342	5	SNX10 ATP2B4 LTF ALDH3B1 TFF3
HALLMARK_FATTY_ACID_METABOLISM	0.5234375	0.882899878722544	0.0557104226766671	0.413566840193754	0.957884256513091	6	XIST G0S2 HSPH1
HALLMARK_GLYCOLYSIS	0.181434599156118	0.508016877637131	0.118815039412263	0.619379082240603	1.28679408402245	4	PPFIA4 IER3 TFF3
HALLMARK_HEME_METABOLISM	0.0395463183506998	0.276824228454898	0.321775918075361	-0.904176904176904	-1.55601755601756	2	PGLS GCLM
HALLMARK_HYPOXIA	0.714828897338403	0.882899878722544	0.0401660980049421	0.331600306764637	0.798245441360423	7	PPFIA4 IER3
HALLMARK_IL2_STAT5_SIGNALING	0.149931224209078	0.483412322274882	0.130777137971974	0.603960396039604	1.32529620379154	5	DRC1 IFITM3 EEF1AKMT1 CKAP4 BMPR2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.775	0.882899878722544	0.0460457683018055	0.4059825506581	0.762510936488062	3	STAT2 STAT1 CSF2RB
HALLMARK_INFLAMMATORY_RESPONSE	0.0021713604260769	0.0227992844738075	0.431707695803346	0.784565528357263	1.81717414158305	6	IRF7 PTAFR LY6E C5AR1 OLR1
