pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.0425963488843813	0.194174757281553	0.219250346703755	0.287332777300782	1.50021355513483	64	Cmbl Ddt Chchd10 Sult1d1 Hadh Tst Ephx2 Phyh Acaa2 Scp2 Mrap Aldh1b1 Suclg1 Acads Ech1 Cpt2 Acadm Fah Aldh1a7 Orm1 Echs1 Gbe1 Sult1a1 Prdx3 Etfb Uqcrq Cox7b Decr1 Me1 Reep6 Coq9 Qdpr Idh2 Sdhb
HALLMARK_ALLOGRAFT_REJECTION	0.803986710963455	0.882164397725314	0.0808589150280032	-0.273716951788491	-0.745653956242779	5	Nme1 H2-Q10 Eif5a Mbl2 Zap70
HALLMARK_ANDROGEN_RESPONSE	0.305590062111801	0.647131896236756	0.0799858801499946	0.346505191490413	1.13637667709707	11	Hmgcs2 Dbi Aldh1b1 Aldh1a7 Sord Hmgcs1 Krt8
HALLMARK_APICAL_JUNCTION	0.122670807453416	0.490683229813665	0.156312403073186	0.666666666666667	1.3610597302641	3	Hadh Zap70 Gamt
HALLMARK_APICAL_SURFACE	0.0175393940316747	0.126283637028058	0.352487857583619	0.776744186046512	1.58579284851701	3	Gstm1 Gstm6 Gstm7
HALLMARK_APOPTOSIS	0.302774427020507	0.647131896236756	0.0789209638180035	0.329273751124788	1.15267546529244	13	Gstm1 Gstm6 Cth Dap Gstm7 Gpx1 Gch1 Krt18
HALLMARK_BILE_ACID_METABOLISM	0.00106495989053926	0.0156672680134629	0.45505986738723	0.397030089252461	1.87089662255197	36	Bbox1 Ephx2 Phyh Gnmt Hacl1 Akr1d1 Pecr Hao1 Scp2 Pxmp2 Agxt Aldh8a1 Sult2a8 Aldh1b1 Gclm Amacr
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00186639260497625	0.0167975334447862	0.45505986738723	0.529716409756496	1.98606291158721	16	Adh1 Gstm1 Hmgcs2 Acat3 Gstm6 Adh4 Adh5 Ech1 Acat2 Gstm7 Ethe1 Cbs Hmgcs1 Fdps
HALLMARK_COAGULATION	0.550660792951542	0.804349445147837	0.0456790414930062	0.214374278690733	0.932612248039008	26	Rgn Hmgcs2 Apoc1 Apoc3 Serpina1b Serpina1e Serpina1c C9 Serpina1a Hmgcs1 Serpina1d Acox2 Tfpi2 Mbl2 Apoa1 C8g Cfhr2 Cpb2 Hrg
HALLMARK_COMPLEMENT	0.195922989807475	0.587768969422424	0.0999276973731092	0.320405480318935	1.2760335255663	19	Apoc1 Serpina1b Msrb1 Lap3 Serpina1e Serpina1c C9 Serpina1a Me1 Serpina1d Fdx1
HALLMARK_DNA_REPAIR	0.827242524916944	0.882164397725314	0.0793434960134973	-0.266496834636087	-0.725985065134469	5	Guk1 Nme1 Edf1
HALLMARK_E2F_TARGETS	0.94468085106383	0.94468085106383	0.0855356947987884	-0.175	-0.62152959130957	8	Pa2g4 Nme1 Ak2 Shmt2 Dctpp1 Cks2 Tubb2a Shmt1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.483594864479315	0.798364265492293	0.0637845390312975	0.397522191707377	0.99078691388148	5	Inmt Dpys Nnmt Tfpi2
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.276349614395887	0.647131896236756	0.0873098257637931	0.378360406847192	1.16765779523318	9	Sult2a8 Dhrs4 Tubb2a Chpt1 Krt8 Krt18 Sec14l2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0431499460625674	0.194174757281553	0.224966093540314	0.352171732077321	1.58932710927924	30	Ass1 Tst Hmgcs2 Sult2a8 Perp Serpina1b Serpina1e Serpina1c Dhrs4 Sord Etfb Serpina1a Hmgcs1 Chpt1 Serpina1d Idh2 Acox2 Dcxr Mpst Mocs2 Idh1 Ugdh Tfpi2 Cyp4a10 Hspb8 Serpina3m
