pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.868217054263566	0.976744186046512	0.0642140881844605	-0.41304347826087	-0.708051747441591	2	UQCR10 ECH1
HALLMARK_ALLOGRAFT_REJECTION	0.117296222664016	0.976744186046512	0.183023938384487	0.957446808510638	1.2701000787136	1	CCL4
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.8389662027833	0.976744186046512	0.053457214108991	0.595744680851064	0.790284493421795	1	ECH1
HALLMARK_COMPLEMENT	1	1	0.04577044581081	-0.51063829787234	-0.677512612663683	1	PRKCD
HALLMARK_DNA_REPAIR	0.954274353876739	0.99097721364123	0.0475434194201301	0.531914893617021	0.705611154840888	1	PDE4B
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.47117296222664	0.976744186046512	0.0819778796501272	0.787234042553192	1.04430450916451	1	AREG
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.7888	0.976744186046512	0.0463227785794633	0.461046397457798	0.761610027595955	2	AREG FOS
HALLMARK_ESTROGEN_RESPONSE_LATE	0.7888	0.976744186046512	0.0463227785794633	0.461046397457798	0.761610027595955	2	AREG FOS
HALLMARK_FATTY_ACID_METABOLISM	0.8389662027833	0.976744186046512	0.053457214108991	0.595744680851064	0.790284493421795	1	ECH1
HALLMARK_G2M_CHECKPOINT	0.232604373757455	0.976744186046512	0.12563992130984	0.893617021276596	1.18542674013269	1	MT2A
HALLMARK_GLYCOLYSIS	0.387596899224806	0.976744186046512	0.108820126769161	-0.630434782608696	-1.08071056188453	2	SPAG4 CXCR4
HALLMARK_HEME_METABOLISM	0.518886679920477	0.976744186046512	0.0768736734126542	0.765957446808511	1.01608006297088	1	SLC30A1
HALLMARK_HYPOXIA	0.72936400541272	0.976744186046512	0.0422468188360053	0.409634918523004	0.800069774048001	4	MT2A CXCR4 FOS
HALLMARK_IL2_STAT5_SIGNALING	0.164328657314629	0.976744186046512	0.153158808683073	-0.936170212765957	-1.24210645655009	1	KLF6
HALLMARK_INFLAMMATORY_RESPONSE	0.594855305466238	0.976744186046512	0.0959206777921745	-0.444444444444444	-0.899291879527837	3	KLF6 PDE4B RGS1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.544	0.976744186046512	0.0636424081651019	0.573618902328894	0.947570375652398	2	MT2A PDE4B
HALLMARK_KRAS_SIGNALING_UP	0.799599198396794	0.976744186046512	0.0560595875032335	-0.617021276595745	-0.818661073635284	1	CXCR4
HALLMARK_MTORC1_SIGNALING	0.799599198396794	0.976744186046512	0.0560595875032335	-0.617021276595745	-0.818661073635284	1	CXCR4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.868217054263566	0.976744186046512	0.0642140881844605	-0.41304347826087	-0.708051747441591	2	UQCR10 ECH1
HALLMARK_P53_PATHWAY	0.533066132264529	0.976744186046512	0.0758886900606117	-0.74468085106383	-0.988039226801205	1	FOS
HALLMARK_PEROXISOME	0.8389662027833	0.976744186046512	0.053457214108991	0.595744680851064	0.790284493421795	1	ECH1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.799599198396794	0.976744186046512	0.0560595875032335	-0.617021276595745	-0.818661073635284	1	CXCR4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.831663326653307	0.976744186046512	0.0542315935495841	-0.595744680851064	-0.790431381440964	1	JUNB
HALLMARK_TGF_BETA_SIGNALING	0.831663326653307	0.976744186046512	0.0542315935495841	-0.595744680851064	-0.790431381440964	1	JUNB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.627406568516421	0.976744186046512	0.0409883873374721	0.356003886947772	0.873728114211882	10	CCL4 NR4A1 AREG KLF2 IER2 PDE4B FOSB JUNB
HALLMARK_UV_RESPONSE_UP	0.931079323797139	0.99097721364123	0.0287861460642093	0.279069767441861	0.577724655878374	5	NR4A1 PRKCD FOSB JUNB FOS
HALLMARK_XENOBIOTIC_METABOLISM	0.4864	0.976744186046512	0.069119845655101	0.608695652173913	1.00551422808188	2	MT2A ECH1
