Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0036094~small molecule binding	8	9.090909090909092	1.6391250122083283E-8	ORM1, MUP20, MUP21, MUP9, MUP4, MUP5, MUP1, MUP3	74	75	18724	26.98954954954955	3.851936394516642E-6	3.851943778689572E-6	3.474945025881656E-6
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	15	17.045454545454543	7.125506389341637E-8	PECR, HGD, MDH1, HSD17B10, AKR1C6, ADH5, DHRS4, ADH4, PRDX5, NDUFS7, PRDX1, ASPDH, NDUFS3, NDUFV2, ALDH7A1	74	603	18724	6.294204652413608	1.67448004054771E-5	8.372470007476424E-6	7.553036772702135E-6
GOTERM_MF_DIRECT	GO:0005009~insulin-activated receptor activity	5	5.681818181818182	1.4802107415009443E-7	MUP9, MUP4, MUP5, MUP1, MUP3	74	13	18724	97.31808731808732	3.478435001613711E-5	1.1594984141757396E-5	1.0460155906606674E-5
GOTERM_MF_DIRECT	GO:0005504~fatty acid binding	6	6.8181818181818175	1.1779104269106264E-6	FABP2, GSTP2, GSTP1, APOC1, NME2, ADH5	74	48	18724	31.62837837837838	2.7677080523336173E-4	6.92022375809993E-5	6.242925262626319E-5
GOTERM_MF_DIRECT	GO:0055102~lipase inhibitor activity	4	4.545454545454546	1.9677867142660445E-6	APOC1, APOA2, APOC3, APOA1	74	7	18724	144.5868725868726	4.6232342840180074E-4	9.24859755705041E-5	8.343415668488028E-5
GOTERM_MF_DIRECT	GO:0005550~pheromone binding	7	7.954545454545454	4.430607641503964E-6	MUP20, MUP21, MUP9, MUP4, MUP5, MUP1, MUP3	74	110	18724	16.1017199017199	0.001040653246783818	1.735321326255719E-4	1.565481366664734E-4
GOTERM_MF_DIRECT	GO:0070653~high-density lipoprotein particle receptor binding	3	3.4090909090909087	4.486453379722508E-5	APOA2, APOC3, APOA1	74	3	18724	253.02702702702703	0.010488015120256322	0.0015061664917639848	0.001358754452144531
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	20	22.727272727272727	2.0711785051893614E-4	IAH1, HGD, ECI1, NME2, APOA1, HSD17B10, ADH5, ASS1, DHRS4, ACAT1, PRDX5, UGP2, TTR, IFI27, PRDX1, MPC2, ESD, ALDOB, ALDH7A1, FBP1	74	2025	18724	2.4990323656990325	0.047511967209820094	0.006084086858993749	0.005488623038751808
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	9	10.227272727272728	4.329883270852763E-4	TXN1, CYB5A, HSPA8, CCS, NME2, APOA2, APOA1, TUBA4A, ACAT1	74	463	18724	4.918451929251066	0.09676660432939455	0.011305806318337771	0.010199280593564288
GOTERM_MF_DIRECT	GO:0003954~NADH dehydrogenase activity	3	3.4090909090909087	8.060472961230643E-4	NDUFS7, NDUFS3, NDUFV2	74	11	18724	69.007371007371	0.17262521204161418	0.018942111458892012	0.017088202677808962
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	3	3.4090909090909087	0.0022030243655467574	NDUFS7, NDUFS3, NDUFV2	74	18	18724	42.171171171171174	0.40445708631453625	0.04314256049195733	0.03892009712465938
GOTERM_MF_DIRECT	GO:0015643~toxic substance binding	3	3.4090909090909087	0.0022030243655467574	GSTP2, GSTP1, ASS1	74	18	18724	42.171171171171174	0.40445708631453625	0.04314256049195733	0.03892009712465938
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	3	3.4090909090909087	0.003597320126105522	APOM, APOA2, APOA1	74	23	18724	33.00352526439483	0.571255633409731	0.06502847920267675	0.05866398974879774
GOTERM_MF_DIRECT	GO:0016209~antioxidant activity	3	3.4090909090909087	0.004244184591584279	PRDX5, APOM, PRDX1	74	25	18724	30.363243243243247	0.6319387543966992	0.07124166993016467	0.06426908095827621
GOTERM_MF_DIRECT	GO:0004602~glutathione peroxidase activity	3	3.4090909090909087	0.0056863246487988415	GSTP2, GSTP1, GSTT1	74	29	18724	26.175209692451073	0.7381805240073535	0.08908575283118185	0.08036672170302363
GOTERM_MF_DIRECT	GO:0004364~glutathione transferase activity	3	3.4090909090909087	0.007321113208381459	GSTP2, GSTP1, GSTT1	74	33	18724	23.002457002457003	0.8221456565670199	0.10745829721795196	0.09694110217108859
GOTERM_MF_DIRECT	GO:0051903~S-(hydroxymethyl)glutathione dehydrogenase activity	2	2.272727272727273	0.007782486421028308	ADH4, ADH5	74	2	18724	253.02702702702703	0.8405521043013727	0.10745829721795196	0.09694110217108859
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	6	6.8181818181818175	0.008230848297545256	MDH1, ECI1, ECH1, FBP1, UPB1, FH1	74	320	18724	4.744256756756757	0.8566195307243508	0.10745829721795196	0.09694110217108859
