,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Fam25c,0.100419714630991,0.35391971161959,0.289,0.378,1
Vps29,0.101737919501739,0.29807226137748,0.16,0.201,1
Gnpnat1,0.105955940083183,0.455785473923956,0.269,0.359,1
Hprt,0.107755748948728,0.464453414206339,0.252,0.332,1
Mrps17,0.10862890530896,0.590255473608067,0.195,0.254,1
Mrps34,0.111236933109323,0.837071752013394,0.215,0.217,1
Tmem147,0.112654125211172,0.629494092499466,0.378,0.45,1
Ndufb3,0.114099081179067,0.655903410920408,0.363,0.415,1
Cyp2e1,0.11495363371806,-0.929235012755507,0.337,0.351,1
Tmem126a,0.11707374224052,0.96300732055081,0.21,0.214,1
Cdc37,0.118914472936835,0.619525875069542,0.173,0.222,1
Tcea3,0.121480177133113,0.400743818801364,0.331,0.453,1
Mrpl53,0.124346091970372,0.806882176836886,0.254,0.266,1
Mbl2,0.124407576046275,0.287009419566015,0.378,0.504,1
Chchd1,0.125105323261731,0.499438978230637,0.211,0.274,1
Tmem14c,0.12530438599342,0.636278125378628,0.381,0.459,1
Mrfap1,0.125494321346369,0.254864016141978,0.353,0.47,1
Creg1,0.129160244384354,0.404673338460713,0.513,0.633,1
Hyi,0.130124612614988,0.595277348364756,0.248,0.329,1
Atp6v1g1,0.131928713122409,0.147610524817647,0.392,0.509,1
Snrpe,0.132951496962824,0.53661707436987,0.244,0.319,1
Mvb12a,0.136816161358594,0.605642752390956,0.193,0.248,1
Pgls,0.139368799692154,0.536188522151449,0.276,0.368,1
Rer1,0.140688958776167,0.417104292618238,0.283,0.375,1
Nipsnap1,0.141422492758924,0.289609060961295,0.378,0.514,1
Tmem150a,0.143855667786643,0.57523567113334,0.246,0.33,1
Acadm,0.144790370996003,0.319329527570523,0.55,0.659,1
Gm5617,0.150744000392262,0.514850324805082,0.19,0.241,1
Pam16,0.153722686551723,0.802613876083531,0.163,0.21,1
Myl6,0.154076373292491,0.167237139627828,0.569,0.689,1
Pfdn2,0.15645477278268,0.621560443747164,0.217,0.279,1
Psmd6,0.156838879605043,1.02381019449771,0.201,0.205,1
Gnas,0.157476592167636,0.330132753554562,0.484,0.577,1
Cox17,0.158544171549103,0.511926706951789,0.384,0.444,1
Uqcc2,0.160649703061279,0.441933598183943,0.29,0.382,1
Fam162a,0.170540771599666,0.830601300735941,0.283,0.311,1
Rps10,0.173112934503206,0.130681476618893,0.497,0.66,1
Psmd8,0.175623300963511,0.640564955051101,0.334,0.377,1
Wdr89,0.177409006654242,0.39627542160171,0.296,0.384,1
Cks2,0.17764184804088,0.549025215114982,0.166,0.208,1
Tspo,0.178097723839375,0.658011171900467,0.297,0.326,1
Atraid,0.178669989048725,0.473149437488919,0.2,0.252,1
Mien1,0.181288525867321,0.751066931542168,0.3,0.333,1
BC048546,0.18391239178689,0.545763236618675,0.171,0.213,1
Ube2n,0.185085981518716,0.553355211380523,0.187,0.237,1
Gstm7,0.188013771129469,0.631263839779841,0.159,0.2,1
Ranbp1,0.188558884991599,0.378399985546505,0.183,0.224,1
Prdx4,0.1896184860245,0.776345888505837,0.181,0.233,1
Sqrdl,0.190497624378452,0.548944367873855,0.248,0.324,1
Tubb2a,0.190508656378112,0.484840078258146,0.387,0.454,1
Gstm6,0.195385785294489,0.527486304101937,0.174,0.217,1
Mrps24,0.203886885100464,0.559448793988178,0.432,0.531,1
Mrgpra6,0.204059380076074,0.729130476316334,0.337,0.391,1
Eef1g,0.206850723985048,0.375165882429775,0.326,0.428,1
AW112010,0.208103889278273,0.396744265811966,0.418,0.501,1
Aadat,0.212810133308874,1.01159180733024,0.221,0.235,1
Idh3b,0.212976892229233,0.396310617651976,0.225,0.279,1
Acp1,0.217435223201192,0.708292918263031,0.282,0.312,1
Mrpl23,0.220952115709259,0.803431010240212,0.258,0.279,1
Atp6v1e1,0.221829407409361,0.75387854435111,0.309,0.348,1
Eif3k,0.222466207407572,0.48483675287912,0.234,0.293,1
Cox14,0.225504662425376,0.521027109618688,0.272,0.353,1
Rplp2,0.230283887566044,0.137291484341764,0.593,0.705,1
Pfdn1,0.237893111861829,0.497217637733985,0.218,0.271,1
Taldo1,0.240614752526499,0.418123143906818,0.306,0.391,1
Psmc1,0.241371733538953,0.56472002544713,0.222,0.283,1
5830416I19Rik,0.243824512688549,0.489472525968643,0.445,0.558,1
Idh2,0.246384470757344,0.523765632098615,0.231,0.291,1
Phb2,0.250254436069353,0.632850936151005,0.36,0.43,1
Tecr,0.25091138503948,0.575678480028383,0.292,0.389,1
Uqcrc1,0.254475525516604,0.526848225048557,0.415,0.516,1
Ei24,0.258224768444095,0.809763236462658,0.303,0.345,1
Tbca,0.258838353468562,0.414864010123974,0.48,0.599,1
Csnk2b,0.259311284393605,0.598009490147798,0.177,0.218,1
Tmem243,0.262344898622222,0.636233448191854,0.242,0.308,1
Lap3,0.263413290772801,0.421551456192311,0.398,0.545,1
Tmbim4,0.26552536127049,0.666572068160749,0.204,0.256,1
Pfdn5,0.273154170371055,0.188219581191178,0.401,0.511,1
Clpp,0.275677461752636,0.952884776272588,0.222,0.237,1
Mc1r,0.278917463634459,0.5895577535219,0.252,0.324,1
Mydgf,0.285622221767561,0.795159521157501,0.176,0.221,1
Samm50,0.295881800210628,0.718967089737227,0.21,0.217,1
Tpi1,0.303528451500134,0.398729329518522,0.466,0.589,1
C1qbp,0.307241600084681,0.511637995706966,0.259,0.327,1
Spcs1,0.311714674640314,0.439426658249029,0.327,0.427,1
Krcc1,0.320198214763945,0.540743586359015,0.254,0.318,1
Hao1,0.331842386418888,0.215367030869369,0.465,0.613,1
Mrps18c,0.336280788736504,0.665490127773229,0.234,0.25,1
Cnpy2,0.341145729801051,0.743610379710934,0.232,0.297,1
Dnaja1,0.346636820947889,0.442459443907409,0.456,0.574,1
Ahsa1,0.350056625669997,0.62333407169918,0.203,0.248,1
Wdr61,0.350495537803073,0.729351682169528,0.19,0.236,1
Ang,0.351560306425074,0.895212381652618,0.198,0.212,1
Eci2,0.355394445065604,0.991843748474389,0.239,0.266,1
Sec11c,0.357049145953964,0.61849813341606,0.173,0.21,1
Mrpl30,0.359077869250287,0.74170749557242,0.347,0.422,1
Spp2,0.36578384054209,1.0695178172748,0.195,0.209,1
Zcrb1,0.375227890878205,0.789184940674838,0.201,0.212,1
1810058I24Rik,0.385703124192284,0.708771464335581,0.288,0.327,1
Commd3,0.38670510405742,0.820952717910299,0.251,0.279,1
Eif3i,0.404552457657161,0.763936701664722,0.214,0.229,1
Rpl22l1,0.405338205320595,0.204796552144569,0.428,0.548,1
Dhrs1,0.414435774130785,0.625808672632035,0.295,0.337,1
Ift20,0.416628754628363,0.690935510694211,0.237,0.256,1
Txndc17,0.418537594423708,0.684917298265371,0.288,0.325,1
Btf3,0.423564252203296,0.324808991367454,0.432,0.573,1
Ndufv1,0.424710723530082,0.731703729602428,0.299,0.346,1
Tmem258,0.440200677908985,0.578074795934661,0.292,0.375,1
Keg1,0.440404817147128,0.812776226865949,0.252,0.285,1
Mrpl50,0.446308655832915,0.85674904752325,0.2,0.215,1
H2afj,0.446578277144154,0.393429497000464,0.356,0.464,1
Ufm1,0.448017029213213,0.654595734715896,0.222,0.276,1
Chmp2a,0.450810425408443,0.542167568529081,0.305,0.343,1
Mrpl15,0.455184529098141,0.823812666474086,0.232,0.258,1
Arpp19,0.457422366321423,0.327463457800365,0.487,0.61,1
Znhit1,0.480657713109544,0.573089592742966,0.195,0.235,1
Hcfc1r1,0.487995222292508,0.70300358982142,0.212,0.229,1
Ubxn1,0.496027237145299,0.532631875741589,0.365,0.445,1
Psmb4,0.498818400789319,0.704901205184115,0.289,0.333,1
Dctn3,0.501120802462022,0.534330402412521,0.193,0.227,1
Sra1,0.503517520451279,0.839504710795685,0.245,0.276,1
Myeov2,0.506691185100602,0.393621757638896,0.384,0.509,1
Decr2,0.516772580165917,0.699357795873252,0.204,0.248,1
Apof,0.521585751850902,0.333016471048639,0.446,0.586,1
Amacr,0.531466094601692,0.706327182507681,0.279,0.356,1
Ahdc1,0.532375581605656,0.751527815141145,0.195,0.237,1
Mrps21,0.536479456330474,0.610548598574892,0.351,0.425,1
Mrpl36,0.542787369091485,0.643512086831279,0.18,0.214,1
Mrpl52,0.54494757104291,0.52550611745881,0.391,0.482,1
Cops6,0.545149841514145,0.649905980710232,0.252,0.28,1
Deb1,0.551436564894881,0.906646562203375,0.244,0.278,1
Aurkaip1,0.565251425223562,0.572786314515553,0.273,0.307,1
Glrx5,0.574424453864653,0.46018425684724,0.385,0.498,1
Mrps18a,0.574430677584618,0.853776214631424,0.195,0.212,1
Mrpl38,0.576740304042979,0.729372308050148,0.176,0.208,1
Aadac,0.577137991937007,0.550595362807502,0.347,0.418,1
Gfer,0.58821008120286,0.819398506412266,0.258,0.299,1
Rpl31-ps12,0.594292162713801,0.657747568427927,0.194,0.23,1
Hmgb1,0.610855032606083,0.234768588673899,0.446,0.569,1
Polr2f,0.611478574746027,0.627552738147021,0.188,0.22,1
Nipsnap3b,0.611600877899316,0.698108138855635,0.3,0.352,1
Cuta,0.617140102437314,0.638206968208953,0.228,0.274,1
Smlr1,0.619079750895968,0.821269096634601,0.194,0.233,1
Naa38,0.620692250324048,0.69666022156171,0.235,0.289,1
Mrpl17,0.628927264327977,0.541841700346424,0.237,0.28,1
Cyp2d40,0.629831536750165,1.0556349917427,0.19,0.211,1
Bola3,0.636704019976321,0.371878632003952,0.422,0.537,1
D10Jhu81e,0.638921825929498,0.718043727685281,0.227,0.255,1
Cyp2a12,0.640361961420169,0.415068658357056,0.382,0.499,1
Emc6,0.644028556232974,0.646970901937744,0.317,0.409,1
Sepp1,0.645549286790455,-0.1393540503046,0.994,0.993,1
Hsd17b2,0.650194668299533,0.857697474323253,0.227,0.281,1
Polr1d,0.653779868601397,0.582673901553586,0.263,0.322,1
Vps28,0.654040901965018,0.461378525276807,0.19,0.218,1
Tmem134,0.655905095502804,0.813051043532174,0.242,0.277,1
Adrm1,0.661938723186568,0.585489576046732,0.195,0.227,1
Psmd4,0.665142495488911,0.665261287012302,0.258,0.293,1
Acads,0.667868455539113,0.60999321330167,0.343,0.418,1
Cfhr2,0.690113992007112,0.147619617203447,0.562,0.669,1
Tmem37,0.696714443220236,0.753106847711484,0.222,0.267,1
Mrps16,0.702567315578448,0.717141558568887,0.231,0.26,1
Ufc1,0.712659453590156,0.686217015589115,0.262,0.303,1
2810428I15Rik,0.713062626592143,0.788020664427502,0.244,0.279,1
Spcs2,0.71467387315711,0.507190209836289,0.358,0.467,1
Nr0b2,0.715128266473244,1.09199115999562,0.208,0.24,1
Mrpl20,0.716855434471885,0.78883302655273,0.239,0.274,1
Tmem167,0.719957957970395,0.603998399545753,0.312,0.396,1
Bccip,0.725609125883812,0.71117528443037,0.249,0.288,1
Cct5,0.749492907398205,0.564114688011909,0.187,0.215,1
Pcbd2,0.755265777328869,0.712041006345569,0.255,0.31,1
Apoa1bp,0.760869091287445,0.856014434562747,0.19,0.211,1
2700060E02Rik,0.76368746295492,0.547480992867965,0.323,0.388,1
Cstb,0.765454071971025,0.417614848161202,0.232,0.267,1
Ywhae,0.767150500078665,0.389252849486495,0.412,0.519,1
Cbs,0.781531172268469,0.174161255449473,0.531,0.666,1
Sdhc,0.784551221030302,0.462634768180899,0.382,0.494,1
Rps14,0.788459179816336,-0.14657969857931,0.847,0.906,1
Nedd8,0.788644223124498,0.45265801671462,0.371,0.471,1
Stra13,0.791016485148492,0.810445955400393,0.207,0.244,1
Krt8,0.79430625238297,0.453131174391845,0.336,0.422,1
Etfdh,0.797093153757561,0.773252057557971,0.208,0.235,1
Mbl1,0.797182149567772,0.858924730674365,0.296,0.367,1
Mrpl33,0.797651969254659,0.634674007166536,0.245,0.279,1
Tomm22,0.800678928603516,0.704789478557207,0.203,0.234,1
Skp1a,0.828147166514351,0.344760276819323,0.448,0.575,1
Polr2i,0.843966667939416,0.67742641812203,0.266,0.324,1
Gabarapl2,0.855877149824452,0.491767437108823,0.288,0.343,1
Cmpk1,0.856823286501686,0.478419822385877,0.35,0.438,1
Rbm8a,0.868218027214949,0.589249267047203,0.241,0.279,1
Tmem176b,0.874437398450632,0.523052941602971,0.331,0.407,1
Mpst,0.882073416422818,0.702592954019957,0.231,0.267,1
Ebp,0.885899014632264,0.587538017680071,0.34,0.426,1
Rnasek,0.888370799058753,0.573815039742982,0.3,0.36,1
Serpinf1,0.890506075816005,0.393574494820713,0.414,0.529,1
Ddrgk1,0.89619662610932,0.681162845599708,0.305,0.377,1
Pet100,0.89987623605734,0.657399670110721,0.225,0.262,1
Snrpd2,0.91228118991312,0.656220226195576,0.258,0.303,1
Hoga1,0.915575561565147,0.7293129338745,0.224,0.257,1
Anp32a,0.917365375018039,0.236434091189825,0.324,0.378,1
Gm6402,0.919607696385452,0.598560211983441,0.268,0.32,1
Txn2,0.930237050027148,0.452741310216351,0.37,0.469,1
Bsg,0.936255357783104,0.333926694835799,0.486,0.64,1
Glrx3,0.939123675258896,0.565941865587798,0.193,0.212,1
Tcp1,0.948612128416621,0.818707543885249,0.193,0.216,1
Cyp2c29,0.950502971803858,-1.08513936300175,0.286,0.266,1
Erh,0.951068837867282,0.491810712457888,0.256,0.294,1
Ccbl2,0.951542461258077,0.566191380794794,0.282,0.34,1
Psma6,0.952014186509379,0.605097457743323,0.275,0.324,1
Dnajc15,0.95393032907919,0.868341470417508,0.186,0.209,1
Gclm,0.956976268131701,0.425305433643947,0.402,0.516,1
Coa3,0.957359403421193,0.530870914688202,0.295,0.352,1
Ak2,0.958276502868996,0.486123061330789,0.363,0.455,1
Nol7,0.967691382801626,0.644315532120628,0.198,0.223,1
Gtf2h5,0.969755558160931,0.751658897976084,0.238,0.28,1
Snrpd3,0.983143450210742,0.575231624945595,0.203,0.228,1
Hsd17b4,0.984437023209115,0.434831435268682,0.412,0.543,1
Map1lc3b,0.98886882427378,0.482809845153172,0.329,0.396,1
Mrap,0.989437161055688,0.84164760040808,0.208,0.243,1
Psenen,0.990443656518314,0.516242887524941,0.246,0.286,1
