pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.317789291882556	0.660660660660661	0.096240602328129	0.542894020607752	1.12228087805858	3	Gadd45g Fabp4
HALLMARK_ALLOGRAFT_REJECTION	0.561561561561562	0.660660660660661	0.0590954798717342	0.334160014543342	0.917446103384169	6	Cd74
HALLMARK_APOPTOSIS	0.480059084194978	0.660660660660661	0.0658311958368866	0.321666818557337	0.97542548563108	8	Gadd45g Junb Jun Btg2 Bmp2
HALLMARK_COAGULATION	0.948247078464107	0.948247078464107	0.0398406946073899	0.258526631250889	0.592106396794989	4	Lgmn Sparc
HALLMARK_COMPLEMENT	0.259026687598116	0.660660660660661	0.102821842840815	0.464910330766423	1.18077641507608	5	Fcer1g Gngt2 Lgmn
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0298686026977837	0.500863557858377	0.352487857583619	0.71830985915493	1.64515299808239	4	Gadd45g Junb Jun Sparc
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.105354058721934	0.526770293609672	0.179782316298324	0.666666666666667	1.37814605362845	3	Il6st Fos Klf2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.400667779632721	0.660660660660661	0.0813027345384498	0.459179687337703	1.05166430566732	4	Il6st Fos Klf2
HALLMARK_HYPOXIA	0.55	0.660660660660661	0.0590954798717342	0.315135664655826	0.924197537807471	7	Junb Jun Fos Btg2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0500863557858377	0.500863557858377	0.266350657088526	0.736111111111111	1.52170293421475	3	Junb Jun Il6st
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.27979274611399	0.660660660660661	0.103958471559957	0.568848956903516	1.17593541760086	3	Cd74
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.542042042042042	0.660660660660661	0.0607719451853533	0.33887130875249	0.93038109957151	6	Cd74
HALLMARK_KRAS_SIGNALING_DN	0.496470588235294	0.660660660660661	0.0883594442500905	-0.432336386050134	-0.954312380971079	3	Sptbn1 Sgk1
HALLMARK_KRAS_SIGNALING_UP	0.513513513513514	0.660660660660661	0.0607719451853533	0.283614132814054	0.94846578515161	11	Fcer1g Gadd45g Eng Klf2 Bmp2 Tspan7 Maf
HALLMARK_MTORC1_SIGNALING	0.740932642487047	0.823258491652274	0.0526973085708419	0.38832059580932	0.802743744985893	3	Lgmn Btg2
HALLMARK_MYOGENESIS	0.825561312607945	0.869011908008363	0.0477342401407188	0.348612821276252	0.72065907582922	3	Sparc Igfbp7 App
HALLMARK_P53_PATHWAY	0.455048409405256	0.660660660660661	0.0652353056017703	0.287751637351561	1.00114175015604	12	Gadd45g Junb Jun Fos Btg2 Klf2 Bmp2
HALLMARK_TGF_BETA_SIGNALING	0.465465465465466	0.660660660660661	0.0681513438679483	0.3611473547822	0.991540636138722	6	Junb Eng Jun Bmp2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0951086956521739	0.526770293609672	0.166933848713193	0.413380245025925	1.47676045822196	13	Marcks Gadd45g Junb Jun Il6st Fos Btg2 Klf2 Bmp2 Ehd3
HALLMARK_UV_RESPONSE_UP	0.144756277695716	0.579025110782866	0.13880510939114	0.442368837109363	1.34144342180119	8	Junb Jun Il6st Fos Btg2 Bmp2
