Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	42	47.72727272727273	4.924430621032199E-22	TXN1, PECR, COX7B, UQCRB, NDUFA11, NDUFB6, GSTP2, NDUFA12, GSTP1, NDUFB4, ECI1, NDUFB2, GLYAT, ETFB, COX5B, HSD17B10, BPHL, ADH5, ACAT1, PRDX5, PRDX1, MPC2, NDUFV2, CYB5A, MDH1, NDUFA4, ECH1, NME2, CHCHD10, ACOT13, G0S2, FH1, ASS1, DHRS4, COX6B1, NDUFS7, TST, IFI27, PXMP2, NDUFAB1, NDUFS3, ALDH7A1	83	1876	21157	5.706797338608164	5.613850907976707E-20	5.613850907976707E-20	4.678209089980589E-20
GOTERM_CC_DIRECT	GO:0005747~mitochondrial respiratory chain complex I	10	11.363636363636363	6.910639468634577E-13	NDUFA11, NDUFB6, NDUFS7, NDUFA4, NDUFA12, NDUFB4, NDUFAB1, NDUFB2, NDUFS3, NDUFV2	83	55	21157	46.346111719605695	7.878697694252423E-11	3.939064497121709E-11	3.282553747601424E-11
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	19	21.59090909090909	1.9954118478601166E-12	COX7B, UQCRB, NDUFA11, NDUFB6, NDUFA4, NDUFA12, NDUFB4, ECI1, NDUFB2, COX5B, HSD17B10, ACAT1, COX6B1, TST, NDUFS7, MPC2, NDUFAB1, NDUFS3, NDUFV2	83	539	21157	8.98547063951539	2.274760380061025E-10	7.151079655559782E-11	5.959233046299818E-11
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	10	11.363636363636363	2.5091507563367654E-12	NDUFA11, NDUFB6, UQCRB, NDUFS7, NDUFA4, NDUFA12, NDUFAB1, NDUFB2, NDUFS3, NDUFV2	83	63	21157	40.46089118378275	2.8603786006442533E-10	7.151079655559782E-11	5.959233046299818E-11
GOTERM_CC_DIRECT	GO:0034361~very-low-density lipoprotein particle	5	5.681818181818182	3.4365099968879543E-6	APOM, APOC1, APOA2, APOC3, APOA1	83	27	21157	47.20437304774654	3.9168608376494163E-4	6.562914962258227E-5	5.469095801881856E-5
GOTERM_CC_DIRECT	GO:0005829~cytosol	36	40.909090909090914	3.4541657696095932E-6	TXN1, NNMT, GSTP2, NDUFA12, GSTP1, GSTT1, ADH5, ADH4, PRDX5, PSMB5, PSMB2, PSMB3, PRDX1, PSMB1, ESD, CYB5A, HSPA8, MDH1, APOA2, MUP4, ACOT13, APOA1, APOC3, MUP5, CMBL, UPB1, MUP1, AKR1C6, FH1, ASS1, MUP3, FABP2, MUP9, ALDOB, ALDH7A1, FBP1	83	4298	21157	2.1350698279390246	3.936980583942873E-4	6.562914962258227E-5	5.469095801881856E-5
GOTERM_CC_DIRECT	GO:0034366~spherical high-density lipoprotein particle	4	4.545454545454546	4.635125584056311E-6	APOM, APOA2, APOC3, APOA1	83	9	21157	113.2904953145917	5.282659595703398E-4	7.548633094034563E-5	6.290527578362136E-5
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	8	9.090909090909092	8.774633346615697E-6	HSPA8, MDH1, PRDX1, NME2, NDUFS3, NDUFV2, COX5B, ASS1	83	189	21157	10.789570982342068	9.998124443476586E-4	1.1468183879641398E-4	9.556819899701165E-5
GOTERM_CC_DIRECT	GO:0019774~proteasome core complex, beta-subunit complex	4	4.545454545454546	9.053829378664262E-6	PSMB5, PSMB2, PSMB3, PSMB1	83	11	21157	92.69222343921139	0.0010316087470507718	1.1468183879641398E-4	9.556819899701165E-5
GOTERM_CC_DIRECT	GO:0031966~mitochondrial membrane	8	9.090909090909092	1.149447148785107E-5	COX7B, NDUFB6, IFI27, NDUFA4, NME2, NDUFS3, COX5B, COX6B1	83	197	21157	10.351415815546451	0.0013095191112504345	1.310369749615022E-4	1.0919747913458516E-4
GOTERM_CC_DIRECT	GO:0005839~proteasome core complex	4	4.545454545454546	5.199290295986458E-5	PSMB5, PSMB2, PSMB3, PSMB1	83	19	21157	53.66391883322765	0.005909812975765982	5.388355397658692E-4	4.4902961647155776E-4
GOTERM_CC_DIRECT	GO:0005576~extracellular region	20	22.727272727272727	8.578864765286366E-5	TXN1, SERPINA12, ORM1, WFDC21, MUP20, LEAP2, RARRES2, MUP4, APOA2, APOC3, MUP5, APOA1, MUP1, MUP3, FNDC5, APOM, TTR, MUP9, APOC1, ANGPTL3	83	1887	21157	2.7016811283288957	0.009732653518758072	8.149921527022048E-4	6.791601272518373E-4
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	4	4.545454545454546	1.2135560465410084E-4	COX7B, NDUFA4, COX5B, COX6B1	83	25	21157	40.784578313253014	0.013740109466404582	0.001064195302351346	8.868294186261215E-4
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	4	4.545454545454546	2.1124652870755514E-4	APOM, APOC1, APOA2, APOA1	83	30	21157	33.987148594377516	0.023796927632448228	0.0017201503051900917	0.0014334585876584099
GOTERM_CC_DIRECT	GO:0005777~peroxisome	6	6.8181818181818175	2.362556599021549E-4	FNDC5, PECR, PRDX5, PXMP2, ECH1, DHRS4	83	143	21157	10.695256550678236	0.026576779948656037	0.001795543015256377	0.001496285846046981
GOTERM_CC_DIRECT	GO:0005615~extracellular space	19	21.59090909090909	4.0964405072755223E-4	SERPINA12, ORM1, WFDC21, MUP20, MUP21, RARRES2, MUP4, APOA2, APOC3, MUP5, APOA1, MUP1, MUP3, APOM, TTR, DDT, MUP9, ANGPTL3, FBP1	83	1953	21157	2.479861072554426	0.04563491252326435	0.0029187138614338096	0.0024322615511948413
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	7	7.954545454545454	4.423400225693118E-4	TST, ECI1, PRDX1, ACOT13, ETFB, FH1, ACAT1	83	252	21157	7.080655957161981	0.049187045503679694	0.00296628015134715	0.002471900126122625
GOTERM_CC_DIRECT	GO:0042627~chylomicron	3	3.4090909090909087	0.0011258066743138288	APOA2, APOC3, APOA1	83	13	21157	58.8239110287303	0.12051103277729147	0.007130108937320915	0.00594175744776743
GOTERM_CC_DIRECT	GO:0005778~peroxisomal membrane	4	4.545454545454546	0.001717616676788089	FNDC5, PECR, PXMP2, DHRS4	83	61	21157	16.71499111198894	0.1779685758488634	0.010259673532759844	0.008549727943966537
GOTERM_CC_DIRECT	GO:0000502~proteasome complex	4	4.545454545454546	0.0017999427250455866	PSMB5, PSMB2, PSMB3, PSMB1	83	62	21157	16.44539448115041	0.18566085589264703	0.010259673532759844	0.008549727943966537
