Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	14	15.909090909090908	2.101929903789437E-18	NDUFA11, NDUFB6, NDUFA12, NDUFB4, NDUFB2, MUP4, MUP5, MUP1, MUP3, NDUFS7, MUP9, NDUFAB1, NDUFS3, NDUFV2	83	73	20199	46.67205809539528	1.1329402181425065E-15	1.1329402181425065E-15	1.0572707416060867E-15
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	9	10.227272727272728	1.9146963727984787E-10	NDUFA11, NDUFB6, NDUFS7, NDUFA12, NDUFB4, NDUFAB1, NDUFB2, NDUFS3, NDUFV2	83	64	20199	34.222703313253014	1.0320211873970919E-7	5.1601067246919E-8	4.815461377588173E-8
GOTERM_BP_DIRECT	GO:0051055~negative regulation of lipid biosynthetic process	6	6.8181818181818175	8.009266123907232E-9	SERPINA12, MUP9, MUP4, MUP5, MUP1, MUP3	83	18	20199	81.12048192771084	4.316985148133945E-6	1.078237287968929E-6	1.006221439421839E-6
GOTERM_BP_DIRECT	GO:0045834~positive regulation of lipid metabolic process	6	6.8181818181818175	8.009266123907232E-9	MUP9, MUP4, ANGPTL3, MUP5, MUP1, MUP3	83	18	20199	81.12048192771084	4.316985148133945E-6	1.078237287968929E-6	1.006221439421839E-6
GOTERM_BP_DIRECT	GO:0032981~mitochondrial respiratory chain complex I assembly	8	9.090909090909092	1.0002201187095816E-8	NDUFA11, NDUFB6, NDUFS7, NDUFA12, NDUFB4, NDUFAB1, NDUFB2, NDUFS3	83	67	20199	29.05808307858299	5.391171929658434E-6	1.078237287968929E-6	1.006221439421839E-6
GOTERM_BP_DIRECT	GO:0045721~negative regulation of gluconeogenesis	6	6.8181818181818175	1.523994480720741E-7	SERPINA12, MUP9, MUP4, MUP5, MUP1, MUP3	83	31	20199	47.10221531286436	8.213993509509354E-5	1.3690550418474656E-5	1.2776153730042213E-5
GOTERM_BP_DIRECT	GO:0031649~heat generation	5	5.681818181818182	2.448076468910585E-7	MUP9, MUP4, MUP5, MUP1, MUP3	83	14	20199	86.91480206540447	1.3194263265281503E-4	1.7379041388267177E-5	1.6218289087752115E-5
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	16	18.181818181818183	2.579449556700138E-7	PECR, IAH1, GSTP1, ECI1, ECH1, APOC3, ACOT13, APOA1, HSD17B10, AKR1C6, ADH5, ACAT1, ADH4, SULT1D1, NDUFAB1, ANGPTL3	83	741	20199	5.254768060094629	1.3902268445986632E-4	1.7379041388267177E-5	1.6218289087752115E-5
GOTERM_BP_DIRECT	GO:0071396~cellular response to lipid	5	5.681818181818182	5.766865345572752E-7	MUP9, MUP4, MUP5, MUP1, MUP3	83	17	20199	71.57689581856839	3.1078582781263187E-4	3.4537115791819036E-5	3.223036965358994E-5
GOTERM_BP_DIRECT	GO:0010907~positive regulation of glucose metabolic process	5	5.681818181818182	1.1631337779456256E-6	MUP9, MUP4, MUP5, MUP1, MUP3	83	20	20199	60.84036144578313	6.267329917025721E-4	6.269291063126922E-5	5.850562903066497E-5
