,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rnr2,0,-4.20801564259591,0.154,0.991,0
ND3,0,-3.79266129404776,0.271,0.991,0
Malat1,0,-4.44400991587516,0.278,0.997,0
Cps1,0,-4.27556410386107,0.31,0.984,0
ND2,0,-3.63730877517054,0.431,0.998,0
COX2,0,-3.79071983244527,0.704,0.999,0
ND1,0,-3.03772220659313,0.788,1,0
COX1,0,-4.49718234188383,0.788,1,0
CYTB,0,-2.97040468139037,0.819,1,0
COX3,0,-3.18319436885621,0.921,1,0
ATP6,0,-3.07314455795968,0.922,0.999,0
Fabp1,0,1.96614801044394,1,0.993,0
ND4,3.02563977492927e-305,-3.0091270787981,0.725,0.999,4.9662851265689e-301
Apob,7.09900991913086e-296,-3.38786093005665,0.211,0.983,1.16523148812614e-291
Fga,7.10758268719681e-296,-2.45980027355121,0.581,0.984,1.16663862227648e-291
Ttr,3.04079931713486e-295,1.33561366859152,1,0.987,4.99116799914516e-291
Prdx1,9.37487982537874e-295,2.01935333197497,1,0.998,1.53879277453767e-290
Fn1,8.41359857986193e-292,-4.37393608740977,0.069,0.964,1.38100807089854e-287
Cat,3.54778395321558e-286,-1.89641605138538,0.829,0.989,5.82333258080805e-282
Apoa2,3.87024496158709e-285,1.23107454038137,1,0.988,6.35262007994904e-281
Apoc1,2.21343418538773e-278,1.06757297648309,1,0.99,3.63313087189542e-274
Hspa5,8.78278809290318e-274,-3.03338077275129,0.241,0.988,1.44160683756913e-269
Ftl1,6.50159625495886e-272,1.28217008682796,1,1,1.06717200928895e-267
ND5,1.52655832625828e-263,-3.70275004410627,0.105,0.949,2.50569283672034e-259
ND4L,2.18246397446212e-262,-4.15773375569544,0.065,0.922,3.58229636768213e-258
Pigr,2.69176502795424e-262,-2.91278820323613,0.285,0.976,4.41826311688409e-258
Cyb5a,9.70514826039595e-260,1.88068135513639,0.996,0.98,1.59300303546139e-255
P4hb,4.69928137748756e-255,-2.94079734807821,0.186,0.975,7.71340045300808e-251
Cp,7.50892071099486e-255,-3.26919313384895,0.132,0.959,1.2325142455027e-250
Apoa1,2.8470090884012e-254,1.36424065918538,1,0.985,4.67308071770174e-250
Dbi,5.95450181712031e-254,1.58351041643364,1,0.994,9.77371928262127e-250
C3,2.67378143509625e-253,-2.6112881623811,0.34,0.979,4.38874484756698e-249
Chchd10,7.44615866537268e-252,1.85462727806059,0.993,0.951,1.22221248333427e-247
Ubb,5.99664294396246e-250,3.43286015922447,0.884,0.358,9.84288972821998e-246
Hsp90b1,9.32073737842895e-250,-2.89463596735238,0.191,0.979,1.52990583329533e-245
Tpt1,1.49785463315385e-247,-1.62533568367404,0.732,0.999,2.45857859485873e-243
Ass1,1.85592655429805e-246,1.85983300176114,0.996,0.98,3.04631784622482e-242
Slc38a3,6.33863150255366e-237,-3.63973614644444,0.082,0.903,1.04042297482916e-232
Gstp2,1.86541687480074e-236,3.07368221728544,0.935,0.675,3.06189525829794e-232
Cfh,8.64108617040066e-235,-3.58081903948758,0.068,0.901,1.41834788400956e-230
Apoc3,2.31127605764462e-234,1.08363195002908,0.999,0.986,3.79372852101787e-230
Serpina3k,2.86494032810163e-229,-1.43415647297489,0.986,0.984,4.70251305454602e-225
H2-K1,5.2646547285351e-228,-2.00613404579117,0.432,0.996,8.64140427141752e-224
Acly,1.04825995708223e-227,-3.28596290220322,0.099,0.913,1.72061389355477e-223
Col18a1,1.96417595587416e-227,-3.53308769301892,0.064,0.884,3.22399841397185e-223
Ndufa4,3.38383278766996e-227,1.68289915535799,0.979,0.971,5.55422313768148e-223
Plg,4.63881453714655e-225,-2.60065474018714,0.201,0.958,7.61415018127235e-221
Mug2,1.336336318579e-216,-3.8871832571098,0.05,0.842,2.19346243331557e-212
Gldc,2.08822156892189e-213,-2.8749092983637,0.106,0.91,3.42760688322839e-209
Ddt,6.05351742368458e-212,2.05073379954381,0.933,0.889,9.93624349923586e-208
Cyp4v3,1.46054715916452e-209,-2.58806427120314,0.176,0.94,2.39734210705265e-205
Cyp2f2,1.98647804399427e-208,-2.01796541486156,0.424,0.967,3.2606050614122e-204
Aldob,4.28266242665519e-208,1.29328635768158,1,0.986,7.02956210711182e-204
Mup3,1.34230490639912e-204,1.11761511578099,1,0.987,2.20325927336352e-200
Elovl2,2.22655286729859e-204,-2.80946569409506,0.116,0.901,3.65466387638391e-200
Pck1,3.04628034638653e-204,-2.58140892975416,0.358,0.959,5.00016456055884e-200
Rnr1,7.33348819945562e-204,-4.83518749578502,0.03,0.778,1.20371875305865e-199
Acsl1,1.58224531446052e-200,-2.55963887362091,0.17,0.929,2.59709745915549e-196
Igfbp4,5.43034526068574e-199,-1.64491059074895,0.517,0.993,8.91336871088958e-195
Zfp36l1,3.06825623652666e-196,-2.44278353585372,0.15,0.93,5.03623578663486e-192
Klkb1,3.51351082717757e-193,-3.39645433891761,0.044,0.795,5.76707667172927e-189
G6pc,1.99865332907477e-192,-3.00923920177315,0.082,0.841,3.28058957434333e-188
Canx,7.25585752759408e-192,-2.41961755379782,0.161,0.923,1.19097645457929e-187
Qsox1,3.75369536719799e-191,-2.67805456311882,0.099,0.868,6.16131557571878e-187
Sod1,2.26473521180973e-190,-1.92718921955374,0.374,0.976,3.71733637666449e-186
Aplp2,2.27809917869561e-190,-2.73936301584039,0.093,0.859,3.73927199191098e-186
Hc,2.20454611894619e-189,-3.3134267558574,0.057,0.799,3.61854199963828e-185
Uqcrb,1.22058885121242e-188,2.38497396780643,0.888,0.758,2.00347454038006e-184
Slc7a2,1.88778110649105e-186,-3.42124945959695,0.047,0.78,3.09860390819442e-182
Fbp1,2.42863088622138e-186,1.59591780221981,0.952,0.958,3.98635473664377e-182
Adipor2,1.94611289185485e-185,-2.75005315482277,0.082,0.835,3.19434970069055e-181
Elovl5,4.8758908418411e-185,-2.75913349873836,0.178,0.898,8.00328722779799e-181
Wfdc21,2.58844393374746e-184,1.33227716562406,0.986,0.965,4.24867187285308e-180
Neat1,8.12786712423138e-183,-4.2896479202974,0.014,0.718,1.33410810977134e-178
C4b,8.15191220975324e-182,-2.72707201152464,0.085,0.836,1.3380548701089e-177
Cd164,5.76927172216905e-181,-3.03044198545449,0.062,0.795,9.46968260476828e-177
Dhcr24,1.43379534080083e-180,-2.70814374617356,0.096,0.843,2.35343167239048e-176
Cox6b1,2.09450915256362e-180,1.93150053029613,0.914,0.881,3.43792732301793e-176
Gsta3,5.27786067724241e-180,1.61170851135054,0.95,0.939,8.66308051562569e-176
Cyp3a25,8.73692291248099e-180,-2.40533578639654,0.201,0.902,1.43407852685463e-175
Cpn2,9.700974132572e-180,-3.89229819839106,0.033,0.737,1.59231789412037e-175
Slc38a4,2.41146286515265e-179,-2.15497806481232,0.227,0.938,3.95817514686156e-175
Itih4,2.45241676796613e-179,-2.03173585500593,0.279,0.959,4.0253968829396e-175
C1s1,7.30569478294105e-179,-2.8222677596905,0.081,0.812,1.19915674167194e-174
Fth1,7.71016553443818e-179,0.875968589444659,1,0.999,1.26554657082268e-174
Ddx3x,2.5951265829597e-178,-3.44272605128734,0.037,0.749,4.25964077327005e-174
Scd1,9.40202353962006e-178,-2.88039862202519,0.776,0.976,1.54324814379324e-173
Insig1,4.08542935178615e-176,-2.36351885504879,0.188,0.907,6.70582373802179e-172
Abcb11,1.93067543332891e-174,-3.68704439718452,0.041,0.737,3.16901065626607e-170
Gclc,6.33055604465245e-174,-2.53547071324556,0.102,0.842,1.03909746916925e-169
Ces3a,4.02891516939919e-171,-1.9413564146735,0.288,0.945,6.61306135905183e-167
Pzp,5.19133985636193e-171,-2.36406309820185,0.13,0.866,8.52106524023248e-167
Ppp1r3b,2.59218047017885e-170,-3.70213356336646,0.067,0.752,4.25480502375156e-166
Dpyd,1.15665698801344e-169,-2.41224032708427,0.13,0.853,1.89853678012526e-165
Atp5j,9.69389253591957e-169,1.65218010123648,0.925,0.929,1.59115552084584e-164
Slc2a2,2.45811316647898e-168,-2.73765926933981,0.067,0.777,4.03474695145859e-164
Mug1,2.81665003966795e-167,-2.22331411522526,0.18,0.896,4.62324937511097e-163
Psap,3.53368582066272e-167,-2.48940933827586,0.115,0.831,5.80019190603579e-163
Serpinf2,2.43515507918546e-166,-1.97064264523701,0.204,0.928,3.99706354697502e-162
Aass,3.0041653747341e-166,-2.29890001170228,0.135,0.862,4.93103704608854e-162
Acox1,4.97836629332298e-165,-1.50450530802972,0.516,0.979,8.17149043386034e-161
Hrsp12,4.98766973984596e-164,1.58388052822241,0.932,0.959,8.18676111098316e-160
Ttc36,1.06380273536133e-163,1.42903913436278,0.946,0.962,1.74612580982209e-159
Tgoln1,5.66140414195107e-162,-3.2711679873699,0.037,0.707,9.29262875859849e-158
Eif1,1.20139573243681e-161,1.55337295727019,0.938,0.961,1.97197095522179e-157
Apon,1.44151831494414e-161,-1.90438854251964,0.261,0.949,2.36610816214932e-157
Man2a1,2.26338071650869e-161,-4.29386643693953,0.018,0.671,3.71511310807736e-157
Uroc1,4.06295052835819e-161,-1.94279472054985,0.214,0.93,6.66892699724713e-157
Maob,1.06655874677419e-159,-2.25226238070472,0.143,0.849,1.75064952695516e-155
Bhmt,6.33821685427569e-159,1.15037203355345,0.996,0.982,1.04035491446081e-154
Apoe,1.52842013191007e-158,0.796794813659837,1,1,2.50874880451719e-154
Ugt2b34,2.8367336421908e-158,-2.52479929644505,0.076,0.767,4.65621460029198e-154
Akr1c6,9.39768028263657e-157,1.89689473213488,0.912,0.878,1.54253524159197e-152
Atp5j2,3.38693244211311e-156,1.70219696757503,0.899,0.881,5.55931091048446e-152
Errfi1,9.51582467911089e-154,-1.63520128372287,0.395,0.965,1.56192746282926e-149
ATP8,3.18765352817174e-153,-3.85008982986735,0.028,0.666,5.23221450114109e-149
Rrbp1,8.79372621663164e-150,-2.03598318258094,0.135,0.832,1.44340222119792e-145
Pcbp1,9.44944840972473e-150,-2.20002817488666,0.093,0.779,1.55103246197222e-145
Fads1,4.12699316960703e-149,-2.91922504689797,0.069,0.717,6.77404658859297e-145
Rn45s,6.31716277296725e-149,-2.73272840245332,0.098,0.757,1.03689909755484e-144
Amfr,4.12384420691784e-147,-2.69609890981944,0.071,0.726,6.76887788123494e-143
Fasn,4.71919220864311e-146,-2.61548535649829,0.112,0.77,7.7460820912668e-142
Sel1l,8.32741996913365e-145,-4.77557046277577,0.013,0.615,1.3668627137336e-140
Tmprss6,8.43985287143359e-145,-2.29253324320345,0.091,0.759,1.38531745031711e-140
Ptprf,8.14261518295379e-144,-4.40606022050756,0.014,0.618,1.33652885613003e-139
Herpud1,5.28475308407026e-143,-1.87007444811144,0.197,0.886,8.67439371219293e-139
Aldh4a1,7.0951909351975e-143,-2.30164558917028,0.093,0.752,1.16460464010332e-138
Ugt3a2,9.55847946216002e-143,-2.380787715755,0.071,0.723,1.56892881891895e-138
Rpn1,3.88812266898926e-142,-3.4491392299481,0.03,0.644,6.38196454887897e-138
Abca1,9.6506557820716e-142,-5.45650920717214,0.008,0.598,1.58405864006923e-137
F11r,1.47043391650528e-140,-3.24038973079528,0.048,0.664,2.41357023055176e-136
Ifitm3,1.76029345931268e-140,1.55509194916484,0.891,0.929,2.88934568411582e-136
Slco1b2,3.51164102654361e-140,-1.84239290588463,0.218,0.89,5.76400758096868e-136
Sdc4,9.61651693760578e-140,-1.75497061493414,0.164,0.854,1.57845509013861e-135
Serinc1,4.75406250205574e-139,-2.38591603696642,0.074,0.71,7.80331819087429e-135
Acaa1b,6.68096222061324e-139,1.39847150968519,0.953,0.96,1.09661313889146e-134
Calr,8.61704196052872e-139,-1.47720214796836,0.39,0.979,1.41440126740118e-134
Itih2,8.83724275349282e-139,-1.89236211591436,0.176,0.844,1.45054502555831e-134
Atp2a2,9.15736425573179e-139,-4.35954584860676,0.017,0.606,1.50308976893582e-134
Cd1d1,2.04721229659286e-138,-1.96191675612418,0.154,0.827,3.36029426362752e-134
Slc27a2,6.77032156526398e-138,-1.69579908454719,0.254,0.925,1.11128058172243e-133
Lman1,3.8865978596671e-137,-2.25930295689091,0.092,0.74,6.37946172685757e-133
Fabp2,4.94166245193271e-136,2.94842280929419,0.755,0.492,8.11124474860235e-132
Rps2,1.24995285078638e-135,1.48251168284562,0.901,0.936,2.05167260928076e-131
Ehhadh,1.35778710180093e-134,-2.20364781861996,0.088,0.731,2.22867174889604e-130
Mttp,1.7781398678164e-134,-3.03276668285923,0.033,0.629,2.91863877903384e-130
Hist1h2bc,1.60968696170082e-133,2.53444779029401,0.783,0.622,2.64214017893573e-129
Serpind1,1.36804951186834e-132,-1.78181664885894,0.139,0.807,2.24551646878069e-128
Tmem56,4.16379079472596e-132,-2.61172430845247,0.057,0.665,6.83444621046319e-128
Deptor,1.14669975001626e-131,-2.43900170306997,0.069,0.686,1.88219296967669e-127
Arl5a,1.23126522513187e-131,-3.17163776193614,0.037,0.624,2.02099874053144e-127
Rnf149,1.2323040079526e-131,-2.12242644765246,0.103,0.74,2.0227037986534e-127
Lipa,1.95166664020156e-131,-2.25633999366373,0.071,0.69,3.20346562322685e-127
Cltc,2.37009257129747e-131,-3.15256455608361,0.04,0.627,3.89026994652766e-127
F5,1.01718268794634e-130,-3.49009316250013,0.028,0.604,1.66960366399512e-126
Etfb,1.45988952333566e-130,2.00312424902129,0.822,0.796,2.39626266360315e-126
Tfr2,2.69442157968583e-130,-2.65735841102309,0.057,0.66,4.42262358089631e-126
Nme2,2.74255457870899e-128,1.64827636071238,0.868,0.886,4.50162908549293e-124
Serpina1c,9.04512728412733e-128,0.634755474641265,1,0.986,1.48466719241666e-123
Lrp1,1.50957965528117e-127,-3.01234082706726,0.037,0.616,2.47782404617852e-123
Fgg,2.08179703596478e-127,-1.02243167892091,0.797,0.984,3.41706165483258e-123
Lasp1,3.4167830158763e-127,-2.70379678103227,0.055,0.644,5.60830764225936e-123
Tm9sf2,5.21651079059984e-127,-3.06616638463458,0.034,0.608,8.56238081169057e-123
Ctsb,7.2571259894297e-127,-1.49669088139361,0.3,0.944,1.19118465990499e-122
Hal,1.29309706583832e-126,-1.62625533558236,0.252,0.89,2.12248952386702e-122
Rps6,7.02012712055102e-126,1.55686184745404,0.867,0.882,1.15228366556724e-121
Zfp36,9.26782610296576e-126,-2.82180957186748,0.052,0.634,1.5212209765408e-121
Acaa2,1.45774873747522e-125,1.55244211745303,0.87,0.914,2.39274877769182e-121
Trf,4.09248390405659e-125,-0.686842623143275,0.997,0.986,6.71740308011848e-121
Pten,7.07281202600542e-125,-2.75127030521475,0.052,0.633,1.16093136594853e-120
Ces3b,8.83703576705391e-125,-2.12623309758461,0.078,0.685,1.45051105080423e-120
Hsd17b11,1.41956755538729e-124,-2.56156103003643,0.045,0.626,2.3300781854127e-120
F13b,1.61003660268165e-124,-3.01789871960281,0.038,0.608,2.64271407964166e-120
Itih3,1.86525772423025e-124,-1.6805443028474,0.193,0.845,3.06163402855154e-120
Crp,3.09957970809066e-124,-1.41778054201548,0.364,0.951,5.08765013286e-120
Surf4,2.41225047482466e-123,-1.93179433641472,0.119,0.749,3.95946792937719e-119
Nfib,2.10555642058515e-122,-3.20310024334505,0.024,0.572,3.45606030874847e-118
Abat,2.15330108463507e-122,-2.21062293895457,0.091,0.69,3.53442840032001e-118
Ahsg,4.22306157822476e-122,-0.900398708036651,0.861,0.985,6.93173327449812e-118
Cfi,8.61648719283417e-122,-1.44425829426337,0.271,0.908,1.4143102078318e-117
Apoc4,3.7293170268596e-121,0.797710804384788,0.996,0.985,6.12130096788734e-117
Srebf1,7.61378815566004e-120,-2.02049604175106,0.088,0.692,1.24972718787004e-115
Caprin1,1.0310426112974e-119,-1.84640871514844,0.091,0.695,1.69235334218355e-115
Ldlr,1.07083590783401e-118,-4.29603068615324,0.013,0.541,1.75767005911874e-114
Ece1,1.62608802026986e-118,-3.93043778834342,0.018,0.547,2.66906087647095e-114
Apoa5,1.86857208420609e-118,-1.27941319821439,0.475,0.975,3.06707421901588e-114
Gpt2,3.09143105309214e-118,-1.65149032101389,0.149,0.782,5.07427493054544e-114
Copa,6.77582337390063e-118,-2.47236192646756,0.05,0.611,1.11218364859205e-113
Sdc1,1.43396861237135e-117,-1.53541950141548,0.152,0.798,2.35371608034634e-113
Irf2bp2,2.92564609218321e-117,-5.32826645338497,0.01,0.526,4.80215549570952e-113
Sppl2a,3.08404551647656e-117,-3.47988523940246,0.024,0.559,5.06215231074463e-113
Slc25a13,3.25797022805681e-117,-1.6790778305414,0.122,0.742,5.34763233233245e-113
Arg1,7.53145977253113e-117,1.2463755393796,0.904,0.96,1.23621380706326e-112
Cyp2d22,1.35237673579418e-116,-2.57826200325772,0.047,0.602,2.21979117413256e-112
Eif4g2,1.55002824278804e-116,-1.46126715320431,0.195,0.844,2.54421635771228e-112
Serinc3,2.11024228072955e-116,-2.71683263569019,0.047,0.6,3.46375167958948e-112
Ogdh,5.61292106737779e-116,-2.80566304967998,0.041,0.587,9.2130486399939e-112
Cluh,8.51783334652712e-116,-2.94594057767925,0.038,0.578,1.39811716549896e-111
Gstm1,1.7042826133247e-115,1.50625287886331,0.918,0.949,2.79740948151117e-111
Sema4g,5.00910914558119e-115,-4.42011625732091,0.016,0.534,8.22195175155697e-111
Car3,8.44165804762277e-115,1.24889562612258,0.987,0.966,1.3856137519368e-110
C8a,1.43682989030503e-114,-1.66630965854896,0.154,0.78,2.35841258194667e-110
Lamp2,1.6899728517581e-114,-1.30378683327955,0.368,0.966,2.77392143887575e-110
Ppia,3.44880402690115e-114,1.73327826372834,0.819,0.834,5.66086692975554e-110
Lpgat1,3.75943039026015e-114,-3.48406178980237,0.027,0.552,6.17072904257301e-110
F7,6.26180785204637e-114,-2.67302644611403,0.045,0.591,1.02781314083489e-109
Hsd3b7,7.49621708597845e-114,-1.70988944894832,0.136,0.753,1.2304290724925e-109
Gstp1,1.8159090286288e-113,2.14575783840196,0.84,0.673,2.98063307959131e-109
Cox7b,2.58914302924174e-113,1.8191934559688,0.805,0.8,4.24981936819739e-109
Egfr,3.16045676871289e-113,-2.53944259487033,0.045,0.59,5.18757374016534e-109
Slc25a15,3.16927026795886e-113,-1.49848870245697,0.22,0.86,5.20204021782767e-109
Slco2b1,1.48580023770868e-112,-3.65134493836194,0.021,0.537,2.43879251017502e-108
Itih1,1.87526633067603e-112,-2.00473123733706,0.098,0.677,3.07806215517163e-108
Myo1b,3.42836110188284e-112,-1.60201702295503,0.119,0.723,5.62731191263049e-108
Gjb2,3.94119990439293e-112,-1.6519702270489,0.14,0.752,6.46908552307056e-108
Mat1a,5.62704276437106e-112,-0.890602474391001,0.814,0.981,9.23622799343866e-108
Ppp2r5a,5.6432662944959e-112,-2.33418924293003,0.058,0.609,9.26285729578557e-108
Gls2,7.12320075721972e-112,-1.41482583533115,0.244,0.89,1.16920217229005e-107
Tm9sf3,1.52488895830611e-111,-1.75796797466595,0.106,0.698,2.50295273616365e-107
Edem1,2.89919935202514e-111,-2.05274616738917,0.084,0.655,4.75874581641407e-107
Cxadr,2.15455908386322e-110,-2.92979699328274,0.023,0.537,3.5364932802531e-106
Acadsb,6.52403783283707e-110,-1.86396312565363,0.099,0.674,1.07085556988188e-105
Mdh1,7.46157559265238e-110,1.48661233115058,0.836,0.896,1.22474301777796e-105
Celf1,1.23434910722607e-109,-3.70066050505431,0.017,0.521,2.02606062460086e-105
Hdlbp,6.04342961316696e-109,-1.70582552298817,0.102,0.687,9.91968536705225e-105
Eif3a,6.70145538393553e-109,-2.10694826902985,0.069,0.622,1.09997688671918e-104
Cdo1,3.33950038226033e-108,1.11980843343529,0.928,0.967,5.4814559274421e-104
Hpd,1.07016862526647e-107,1.06444646254485,0.952,0.983,1.75657478151238e-103
Gpld1,3.04971778937467e-107,-3.6046302919597,0.023,0.523,5.00580677947959e-103
Cyp4f14,4.20345357317974e-107,-1.68691757153642,0.109,0.687,6.89954869501722e-103
Uqcrq,5.35702914261983e-107,0.868596480554384,0.976,0.986,8.79302763469619e-103
Rora,7.37394377592824e-107,-2.46883908601099,0.057,0.584,1.21035913138086e-102
Aldh2,1.06324450158843e-106,1.20939576390271,0.928,0.973,1.74520952490725e-102
Onecut2,1.21088792778357e-106,-3.25783360486041,0.027,0.532,1.98755144466395e-102
Mia3,1.35798102922379e-106,-3.24953184402341,0.017,0.512,2.22899006136792e-102
Etnppl,2.91042964123027e-106,-1.7446301840152,0.159,0.746,4.77717921311536e-102
Mut,8.69404983047266e-106,-1.90776394817609,0.059,0.599,1.42704133917378e-101
Rpn2,1.14680456802559e-105,-2.04018347198839,0.068,0.61,1.88236501795721e-101
Cpt1a,1.33048379744676e-105,-3.36866621664685,0.021,0.515,2.18385610512911e-101
Pdia6,2.95306647471301e-105,-1.51283158134421,0.166,0.776,4.84716331159394e-101
Magt1,3.95961248077615e-105,-2.78958899413155,0.037,0.545,6.49930792594597e-101
Sardh,5.62985713583432e-105,-1.31362199234576,0.231,0.869,9.24084750275846e-101
Tpp1,6.84416607166978e-105,-3.67914063782562,0.017,0.505,1.12340141900388e-100
Ctnnb1,7.12540731066592e-105,-1.94780614805451,0.076,0.624,1.1695643559727e-100
Ces1c,9.41711933521841e-105,-1.46546127091953,0.212,0.829,1.54572596768275e-100
Alb,3.90675986373673e-104,-0.827918993069133,1,0.986,6.41255564033747e-100
F9,4.50556626683943e-104,-1.65963966718171,0.122,0.699,7.39543647039024e-100
Hnrnpab,6.84192168796402e-104,-1.85934569109377,0.079,0.623,1.12303302586241e-99
TrnI,7.25199117800346e-104,-3.25983253558175,0.02,0.508,1.19034183195749e-99
Sec61a1,8.08437604913843e-104,-4.09393445693353,0.013,0.492,1.32696948470558e-99
Atp1a1,9.0921822826631e-104,-2.54768604624113,0.033,0.536,1.49239079987632e-99
Slc6a6,4.21400663877699e-103,-3.18955039871871,0.027,0.518,6.91687049688855e-99
Cmah,7.71822596333548e-103,-3.05612486135605,0.028,0.521,1.26686960962189e-98
H6pd,1.08905534834514e-102,-2.69781718676327,0.028,0.525,1.78757544877372e-98
Slc25a23,8.6105883099062e-102,-2.53855452248542,0.05,0.558,1.413341965188e-97
Cyp3a13,2.21886375859649e-101,-1.99093073949793,0.072,0.603,3.64204297336027e-97
Csde1,2.33820788792064e-101,-1.70579387252211,0.101,0.657,3.83793442723294e-97
Rdx,2.5191135986727e-101,-1.27339759668821,0.152,0.749,4.13487306086136e-97
Sec63,4.18562519945832e-101,-2.34100018724002,0.051,0.558,6.87028520239089e-97
Dsg2,5.81521662365797e-101,-5.36338921341152,0.007,0.469,9.5450965660722e-97
Mcfd2,2.76401057905771e-100,-1.50820354001254,0.12,0.689,4.53684696446533e-96
Paqr9,8.92680798529217e-100,-2.38885129707788,0.067,0.576,1.46524626270586e-95
Atp5g3,1.0400131904125e-99,-1.18976095062024,0.448,0.965,1.70707765074308e-95
Iqgap2,1.26093782262745e-99,-1.88533862183562,0.067,0.587,2.06970334206069e-95
Mup20,5.24742039894296e-99,0.840188662061705,1,0.986,8.61311584282498e-95
Mtss1,5.55071147175236e-99,-2.57880411124379,0.033,0.519,9.11093780973433e-95
Tat,7.190574972644e-99,-1.01429854092682,0.652,0.973,1.18026097600979e-94
Reep3,7.71253297028246e-99,-1.7887206765446,0.095,0.632,1.26593516174216e-94
Suox,1.36066309951904e-98,-1.80958230170738,0.088,0.625,2.23339241155056e-94
Ugt2b1,3.46860671297462e-98,-1.66589365981736,0.115,0.669,5.69337105867654e-94
Rxra,7.04316742094256e-98,-3.01118664055273,0.028,0.503,1.15606550047351e-93
2900097C17Rik,8.10843991604445e-98,-2.61995638321298,0.038,0.523,1.33091932781954e-93
Atp11c,1.12839459885081e-97,-2.82504934898423,0.03,0.508,1.85214689455373e-93
Eif4g1,1.43443113688281e-97,-2.12559567628361,0.057,0.559,2.35447526807944e-93
Abhd17c,1.90860011067274e-97,-2.11204808273162,0.052,0.553,3.13277622165824e-93
Slc38a2,1.94142244979869e-97,-4.26109975765389,0.01,0.466,3.18665080909957e-93
Dapk1,2.08739213764461e-97,-4.09155879822633,0.014,0.473,3.42624545472987e-93
Ptprd,2.32767912403738e-97,-4.00844924733778,0.014,0.474,3.82065251419495e-93
Cox5b,2.57514248801494e-97,1.53691425127662,0.8,0.86,4.22683887982772e-93
Furin,2.79561602156087e-97,-3.07393921234771,0.03,0.505,4.58872413779001e-93
Tmem106b,3.34847877363704e-97,-2.02852891148092,0.062,0.57,5.49619305904784e-93
Ces1f,8.58085306963978e-97,-1.47817825458959,0.147,0.711,1.40846122285067e-92
Slc25a1,1.16025882908328e-96,-1.94127636742932,0.079,0.6,1.90444884205729e-92
Gns,1.78735787031053e-96,-3.44510370639746,0.018,0.48,2.9337692083277e-92
Il1rap,2.23166620705561e-96,-2.1450788678405,0.062,0.567,3.66305691226108e-92
C4a,3.95655253501196e-96,-1.72278025366053,0.098,0.636,6.49428533096863e-92
Ssr1,5.00253207666709e-96,-2.25780296305942,0.057,0.553,8.21115615064136e-92
Mbnl1,2.46629166637007e-95,-3.20744657786021,0.031,0.499,4.04817114117983e-91
Dnajc3,4.54000815092047e-95,-1.25759740908392,0.164,0.749,7.45196937892087e-91
Cxcl12,6.951564945175e-95,-1.40552042466262,0.159,0.73,1.14102987010102e-90
Pcbp2,1.28853793542151e-94,-1.3137033314252,0.239,0.838,2.11500616720087e-90
Gpx1,2.28568842860094e-94,0.653978083790748,0.994,0.992,3.75172898670559e-90
Slc22a30,2.43629243824233e-94,-2.75894895674203,0.035,0.506,3.99893040813096e-90
Rpl36al,9.1555676767967e-94,1.43740258473774,0.814,0.863,1.50279487846941e-89
Rpl10,1.2621556912524e-93,1.04935054768877,0.926,0.986,2.07170235162169e-89
St6gal1,1.31684709501238e-93,-3.31727896814906,0.02,0.474,2.16147282175332e-89
Cyb5b,2.22435913361187e-93,-1.23635195021813,0.203,0.792,3.65106308191052e-89
Hdgf,3.44215942718502e-93,-1.42907210789312,0.129,0.675,5.64996048378149e-89
Selt,4.6652091312269e-93,-1.33803716722098,0.132,0.685,7.65747426799583e-89
Cyp2j5,6.20559214228392e-93,-1.21922214849115,0.289,0.9,1.01858589423448e-88
Rnf128,7.48921541385617e-93,-2.3297812272892,0.052,0.533,1.22927981803035e-88
Ces2a,1.24736514786225e-92,-1.98954329929331,0.096,0.603,2.0474251537011e-88
Ddx6,1.29108775671184e-92,-3.00869234740079,0.025,0.481,2.11919144386681e-88
Hnf4a,1.59956408279121e-92,-1.41107622199622,0.119,0.664,2.62552448549349e-88
Abca8a,5.73415809803311e-92,-4.0680223616814,0.011,0.45,9.41204710211155e-88
Hsd17b13,1.60131612530088e-91,-1.19187559996119,0.327,0.896,2.62840028806887e-87
Grn,1.65706064388835e-91,-2.6601951548624,0.045,0.512,2.71989934087834e-87
Pdia4,1.97058779570425e-91,-1.60651125461718,0.102,0.621,3.23452280786896e-87
Aco1,6.57675022309844e-91,-1.27761117057427,0.108,0.643,1.07950778161938e-86
Ubqln1,1.6480944343132e-90,-1.91464123778866,0.064,0.551,2.70518220448169e-86
Slc27a5,1.7592476819861e-90,-1.22786484196047,0.17,0.737,2.88762914521199e-86
Sc5d,2.51697958502726e-90,-1.32858688890221,0.18,0.743,4.13137029086375e-86
Tex2,3.28501712538211e-90,-2.62881847873148,0.031,0.484,5.3920271096022e-86
Nnt,4.03864406472517e-90,-2.30831291112053,0.042,0.509,6.62903036783989e-86
Pabpn1,4.18618083857007e-90,-2.88633184836236,0.033,0.487,6.87119722842892e-86
Efna1,4.71990542731246e-90,-1.67667285560004,0.079,0.585,7.74725276839067e-86
Hspa8,1.08028215662696e-89,1.45712892988712,0.851,0.911,1.77317513188749e-85
Atp5h,9.8753226894038e-89,1.74091882658853,0.765,0.797,1.62093546623874e-84
Cox5a,1.04880070475829e-88,1.35364880180233,0.817,0.882,1.72150147679025e-84
