pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.737957610789981	0.881693034723649	0.0579754757571486	-0.649122807017544	-0.86286691878264	1	IFNGR1
HALLMARK_ALLOGRAFT_REJECTION	0.193630573248408	0.875675675675676	0.107972360317345	0.579354151366127	1.33919226920692	7	CCL4 CCL5 MMP9
HALLMARK_ANDROGEN_RESPONSE	0.203285420944559	0.875675675675676	0.138022242496643	0.912280701754386	1.21974998793378	1	RRP12
HALLMARK_ANGIOGENESIS	0.89402697495183	0.945454545454546	0.0490939668192139	-0.56140350877193	-0.74626328110931	1	S100A4
HALLMARK_APICAL_JUNCTION	0.252566735112936	0.875675675675676	0.122107920287081	0.87719298245614	1.1728365268594	1	MMP9
HALLMARK_APOPTOSIS	0.972644376899696	0.972644376899696	0.0665892104103933	-0.258928571428571	-0.533105554422283	3	MCL1 IFNGR1 IER3
HALLMARK_BILE_ACID_METABOLISM	0.418111753371869	0.881693034723649	0.086794975677172	-0.807017543859649	-1.07275346659463	1	PRDX5
HALLMARK_COAGULATION	0.267567567567568	0.875675675675676	0.0919686140000427	0.550134406000639	1.17815558718526	5	CTSH MMP9
HALLMARK_COMPLEMENT	0.374507227332457	0.881693034723649	0.0723570851036907	0.483522801768918	1.07829018730193	6	CTSH CCL5 CXCL1 DUSP6
HALLMARK_DNA_REPAIR	0.123203285420945	0.875675675675676	0.181383128498408	0.947368421052632	1.26666344900816	1	PDE4B
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.746312684365782	0.881693034723649	0.0451344222209097	0.424237874602901	0.788864068966673	3	CXCL1 TPM1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.371681415929204	0.881693034723649	0.0787113806986485	0.584655631186202	1.0871585206614	3	RRP12 BHLHE40 NAV2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.751445086705202	0.881693034723649	0.0571258510018113	-0.640350877192982	-0.851206555015307	1	SERPINA1
HALLMARK_FATTY_ACID_METABOLISM	0.102141680395387	0.875675675675676	0.178219874951973	0.849557522123894	1.38975015776791	2	XIST G0S2
HALLMARK_GLYCOLYSIS	0.556047197640118	0.881693034723649	0.0587185879555941	0.5	0.929742623410359	3	IRS2 IER3 CXCR4
HALLMARK_HEME_METABOLISM	0.4373795761079	0.881693034723649	0.0843144320642653	-0.789473684210526	-1.04943273905997	1	YPEL5
HALLMARK_HYPOXIA	0.759235668789809	0.881693034723649	0.0376142599562161	0.322213942064935	0.744805951983854	7	BHLHE40 IRS2 IER3 CXCR4 S100A4
HALLMARK_IL2_STAT5_SIGNALING	0.85945945945946	0.945454545454546	0.034566432206351	0.311045251285032	0.666127580227144	5	BHLHE40 AHNAK IL1R2 IFNGR1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.882005899705015	0.945454545454546	0.0374584205912161	0.357142857142857	0.664101873864542	3	CXCL1 IL1R2 IFNGR1
HALLMARK_INFLAMMATORY_RESPONSE	0.726635514018692	0.881693034723649	0.0356176233437444	0.301654785995933	0.761070644999278	10	PDE4B CCL5 GPR183 NAMPT PTPRE IL18RAP RNF144B C5AR1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.254335260115607	0.875675675675676	0.117249716749792	-0.87719298245614	-1.1660363767333	1	CD74
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.306756756756757	0.881693034723649	0.0843144320642653	0.531158024891957	1.13751619218671	5	PDE4B CCL5 NAMPT
HALLMARK_KRAS_SIGNALING_UP	0.463483146067416	0.881693034723649	0.0650877566917313	0.504504504504505	1.01136672284098	4	MMP9 G0S2 DUSP6 CXCR4
HALLMARK_MITOTIC_SPINDLE	0.0982658959537572	0.875675675675676	0.197822021315103	-0.956140350877193	-1.27097965063929	1	ARHGDIA
HALLMARK_MTORC1_SIGNALING	0.556047197640118	0.881693034723649	0.0587185879555941	0.5	0.929742623410359	3	BHLHE40 NAMPT CXCR4
HALLMARK_MYC_TARGETS_V2	0.203285420944559	0.875675675675676	0.138022242496643	0.912280701754386	1.21974998793378	1	RRP12
HALLMARK_MYOGENESIS	0.612850082372323	0.881693034723649	0.0593487680335629	0.548672566371681	0.897546976891772	2	BHLHE40 NAV2
HALLMARK_P53_PATHWAY	0.690265486725664	0.881693034723649	0.048701086452153	0.446428571428571	0.830127342330678	3	IER3 PTPRE S100A4
HALLMARK_PEROXISOME	0.418111753371869	0.881693034723649	0.086794975677172	-0.807017543859649	-1.07275346659463	1	PRDX5
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.603535353535354	0.881693034723649	0.0815265143256594	-0.513274336283186	-0.880713489409142	2	ARHGDIA CXCR4
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.506743737957611	0.881693034723649	0.0764767053228531	-0.754385964912281	-1.00279128399064	1	MPO
HALLMARK_SPERMATOGENESIS	0.213872832369942	0.875675675675676	0.129442887745046	-0.894736842105263	-1.18935710426796	1	AGFG1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0308030803080308	0.875675675675676	0.271288554688953	0.597198193051159	1.66883321840099	16	CCL4 PDE4B CCL5 PER1 G0S2 BHLHE40 IRS2 IER3 GPR183 NAMPT KLF2 CXCL1
HALLMARK_UV_RESPONSE_DN	0.721581548599671	0.881693034723649	0.0517405459873163	0.496000227269812	0.811382838889881	2	BHLHE40 SYNJ2
