Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	23	10.69767441860465	4.8147956382058404E-14	LYN, CDKN1A, ENTPD1, CD40, GADD45B, GADD45A, HLA-B, PIK3CD, TNFAIP3, HLA-A, HLA-F, RUNX3, RELB, NFKB2, ICAM1, NFKBIA, FCER2, CCND2, FAS, CD58, NFKBIE, B2M, CD44	123	202	8662	8.018433550672139	1.1130429911077044E-11	1.1122177924255491E-11	9.96662697108609E-12
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	15	6.976744186046512	1.553982675631556E-10	LYN, CD40, GADD45B, BCL2A1, GADD45A, TNFAIP3, LY96, CFLAR, TRAF1, RELB, NFKB2, ICAM1, NFKBIA, LTA, BIRC3	123	104	8662	10.157129455909944	3.58969950431387E-8	1.794849990354447E-8	1.6083720692786603E-8
KEGG_PATHWAY	hsa04210:Apoptosis	14	6.511627906976744	5.0590583138325876E-8	GADD45B, BCL2A1, GADD45A, PIK3CD, CFLAR, TRAF1, PTPN13, CTSS, NFKBIA, LMNA, FAS, CTSH, PMAIP1, BIRC3	123	136	8662	7.249402199904352	1.1686356721218871E-5	3.352116682615968E-6	3.0038448194870363E-6
KEGG_PATHWAY	hsa04668:TNF signaling pathway	13	6.046511627906977	5.8045310521488626E-8	PIK3CD, TNFAIP3, CFLAR, TRAF1, ICAM1, NFKBIA, CCL5, LTA, FAS, MAP3K8, JUNB, IL18R1, BIRC3	123	114	8662	8.030666096134647	1.3408377234958024E-5	3.352116682615968E-6	3.0038448194870363E-6
KEGG_PATHWAY	hsa05330:Allograft rejection	7	3.255813953488372	1.317683664293036E-5	CD86, CD40, CD80, HLA-B, FAS, HLA-A, HLA-F	123	38	8662	12.972614462986735	0.003039241445367269	6.087698529033827E-4	5.455210370173168E-4
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	10	4.651162790697675	1.967246972499786E-5	NFKBIA, CD86, CD40, CCL5, CD80, CCL3, LY96, PIK3CD, MAP3K8, IRF5	123	108	8662	6.520626317374285	0.004534075111405467	7.573900844124176E-4	6.787002055124263E-4
KEGG_PATHWAY	hsa04940:Type I diabetes mellitus	7	3.255813953488372	2.7473577261300633E-5	CD86, CD80, LTA, HLA-B, FAS, HLA-A, HLA-F	123	43	8662	11.464170920778974	0.006326387137753242	9.066280496229208E-4	8.124329275841759E-4
KEGG_PATHWAY	hsa05416:Viral myocarditis	8	3.7209302325581395	3.995636156761645E-5	CD86, CD40, CD80, HLA-B, HLA-A, HLA-F, CD55, ICAM1	123	67	8662	8.408688265987138	0.00918763727244698	0.0011537399402649251	0.0010338708555620757
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	13	6.046511627906977	6.457504832543744E-5	CDKN1A, CD40, HLA-B, PIK3CD, HLA-A, HLA-F, RELB, NFKB2, ICAM1, NFKBIA, CCND2, LTA, B2M	123	222	8662	4.123855562879953	0.01480660581860238	0.001600680080683857	0.001434375656716703
KEGG_PATHWAY	hsa04514:Cell adhesion molecules	11	5.116279069767442	6.946943468695418E-5	CD86, CD274, CD40, CADM1, CD80, HLA-B, NRCAM, HLA-A, CD58, HLA-F, ICAM1	123	157	8662	4.934079022318885	0.015919913814444353	0.001600680080683857	0.001434375656716703
KEGG_PATHWAY	hsa04115:p53 signaling pathway	8	3.7209302325581395	7.622286098494557E-5	CDKN1A, CCND2, GADD45B, GADD45A, SESN2, FAS, PMAIP1, RPRM	123	74	8662	7.61327180839376	0.0174540343612275	0.001600680080683857	0.001434375656716703
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	12	5.5813953488372094	8.612022590348356E-5	LYN, NFKBIA, CD86, PREX1, CDKN1A, HLA-B, FAS, PIK3CD, HLA-A, IL6ST, HLA-F, ICAM1	123	194	8662	4.356047271812924	0.01969803660075853	0.0016390023002178194	0.0014687163469484356
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	7	3.255813953488372	9.22382246875829E-5	CD86, CD40, CD80, HLA-B, FAS, HLA-A, HLA-F	123	53	8662	9.301119803650867	0.021082600788500216	0.0016390023002178194	0.0014687163469484356
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	12	5.5813953488372094	1.34906096159864E-4	LYN, NFKBIA, CDKN1A, CCND2, HLA-B, PMAIP1, PIK3CD, TRAF1, HLA-A, IL6ST, HLA-F, NFKB2	123	204	8662	4.142515542802487	0.030684775064539926	0.0022259505866377557	0.001994682993220846
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	14	6.511627906976744	2.669385739949802E-4	CD40, CD70, EBI3, TNFRSF10D, CCL5, CCL3, LTA, IL21R, FAS, TNFSF9, CCR7, TNFRSF14, IL6ST, IL18R1	123	297	8662	3.319591579754181	0.05980788049490959	0.004110854039522696	0.0036837523211307273
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	6	2.7906976744186047	2.862226019155495E-4	CD86, CD80, HLA-B, FAS, HLA-A, HLA-F	123	42	8662	10.060394889663183	0.06398790913629493	0.004132338815155746	0.0037030049122824217
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	12	5.5813953488372094	3.172515196598209E-4	NFKBIA, CDKN1A, CCL5, HLA-B, EIF4EBP1, CCL3, FAS, PTK2B, PIK3CD, HLA-A, HLA-F, B2M	123	225	8662	3.755880758807588	0.07067496802567996	0.004310888296554036	0.00386300379821076
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	11	5.116279069767442	3.7824510326912224E-4	CD86, CDKN1A, CD40, CCND2, BCL2A1, GADD45B, GADD45A, ID2, NFKBIZ, TRAF1, BIRC3	123	193	8662	4.013732676186866	0.08368139023735943	0.004854145491953735	0.004349818687594906
KEGG_PATHWAY	hsa04061:Viral protein interaction with cytokine and cytokine receptor	8	3.7209302325581395	5.015169988862306E-4	CCL5, LTA, CCL3, CCR7, TNFRSF14, IL6ST, IL18R1, TNFRSF10D	123	100	8662	5.633821138211383	0.10941745634048106	0.00609739088119575	0.005463895724707881
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	9	4.186046511627907	6.133721978765736E-4	NFKBIA, SOCS1, NCF2, NCF4, PIK3CD, LILRB1, JUNB, RELB, NFKB2	123	135	8662	4.694850948509485	0.13214657997975654	0.007084448885474425	0.006348402248022536
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	7	3.255813953488372	7.752263547117017E-4	CD74, HLA-B, HLA-A, IFI30, HLA-F, B2M, CTSS	123	78	8662	6.3199916614550755	0.1640167788967939	0.008527489901828719	0.007641516925015346
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	11	5.116279069767442	8.801041841750182E-4	LYN, NFKBIA, CD40, NCF2, CCL5, NCF4, CCL3, FAS, LY96, PIK3CD, ICAM1	123	215	8662	3.6030251465305354	0.18404296896585737	0.00924109393383769	0.008280980278374034
KEGG_PATHWAY	hsa04218:Cellular senescence	9	4.186046511627907	0.0015712107100754019	CDKN1A, CCND2, GADD45B, GADD45A, HLA-B, EIF4EBP1, PIK3CD, HLA-A, HLA-F	123	156	8662	4.062851782363977	0.3045770853931936	0.01578042060988773	0.014140896390678616
KEGG_PATHWAY	hsa05222:Small cell lung cancer	7	3.255813953488372	0.0018346829475530328	NFKBIA, CDKN1A, GADD45B, GADD45A, PIK3CD, TRAF1, BIRC3	123	92	8662	5.358253799929304	0.3457076553073698	0.017658823370197942	0.01582414042264491
